date,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly,park
1994-12-17T00:34:14Z,38.38355284,-111.2830036,35.2,0,6.3,7.4,1.6,0.3,1.3,CARE
1995-01-16T05:14:31Z,38.38355284,-111.2830036,52,0,1.3,17.1,0.8,0,0.8,CARE
1995-02-15T15:43:35Z,38.38355284,-111.2830036,56.9,11.2,6.3,0,20.3,1.5,18.8,CARE
1995-03-18T02:12:39Z,38.38355284,-111.2830036,53.6,0,16.1,0,24,2.1,21.6,CARE
1995-04-17T12:41:43Z,38.38355284,-111.2830036,53.4,4.6,28.8,0,40.2,4.6,36.1,CARE
1995-05-17T23:10:47Z,38.38355284,-111.2830036,40.4,0,29.4,0,75.2,19.8,55.7,CARE
1995-06-17T09:39:51Z,38.38355284,-111.2830036,14.6,0,20.2,0,102.2,62.9,39.6,CARE
1995-07-17T20:08:54Z,38.38355284,-111.2830036,3.5,0,13.2,0,129.4,110.1,19.4,CARE
1995-08-17T06:37:58Z,38.38355284,-111.2830036,1.4,0,29.5,0,121.1,92.9,28.2,CARE
1995-09-16T17:07:02Z,38.38355284,-111.2830036,1.3,0,13.4,0,79.3,64.3,14.6,CARE
1995-10-17T03:36:06Z,38.38355284,-111.2830036,0.5,0,0,0,44.1,43.7,0,CARE
1995-11-16T14:05:10Z,38.38355284,-111.2830036,0.9,0,3.1,0,20.2,17,2.7,CARE
1995-12-17T00:34:14Z,38.38355284,-111.2830036,3.1,0,2.4,2.6,7.5,6.6,0.2,CARE
1996-01-16T05:14:31Z,38.38355284,-111.2830036,6.9,0,1.8,0.3,4.3,3.6,0.9,CARE
1996-02-15T15:43:35Z,38.38355284,-111.2830036,13.9,0,5.3,0.9,16.3,10.9,5.7,CARE
1996-03-17T02:12:39Z,38.38355284,-111.2830036,15.6,0,9.6,0,30.9,19.3,11.8,CARE
1996-04-16T12:41:43Z,38.38355284,-111.2830036,9.7,0,1.1,0,56.8,46.3,9.8,CARE
1996-05-16T23:10:47Z,38.38355284,-111.2830036,3.9,0,16,0,97.4,80,17.3,CARE
1996-06-16T09:39:51Z,38.38355284,-111.2830036,2.2,0,12.8,0,124.5,108.6,16.1,CARE
1996-07-16T20:08:54Z,38.38355284,-111.2830036,0.6,0,11.1,0,141.3,128.6,12.1,CARE
1996-08-16T06:37:58Z,38.38355284,-111.2830036,0,0,10.1,0,119.9,109.7,10.1,CARE
1996-09-15T17:07:02Z,38.38355284,-111.2830036,4.7,0,28.5,0,72,50,22.2,CARE
1996-10-16T03:36:06Z,38.38355284,-111.2830036,6.2,0,10.3,0,36.3,29.2,7.3,CARE
1996-11-15T14:05:10Z,38.38355284,-111.2830036,26.1,0,16.1,1.1,11.2,5.3,5.9,CARE
1996-12-16T00:34:14Z,38.38355284,-111.2830036,35.3,0,4,0,5.2,1.7,3.5,CARE
1997-01-16T05:14:31Z,38.38355284,-111.2830036,40.1,0,4.2,24.3,1.3,0.2,1,CARE
1997-02-15T15:43:35Z,38.38355284,-111.2830036,55.8,9.7,0.4,1.2,3.7,0,3.7,CARE
1997-03-18T02:12:39Z,38.38355284,-111.2830036,48.2,0,1.6,0,39.2,10.6,29.2,CARE
1997-04-17T12:41:43Z,38.38355284,-111.2830036,51.3,0,28,0,42.7,7,35.5,CARE
1997-05-17T23:10:47Z,38.38355284,-111.2830036,20.2,0,9.6,0,97.8,59.4,38.6,CARE
1997-06-17T09:39:51Z,38.38355284,-111.2830036,7,0,17.8,0,115.7,92,23.4,CARE
1997-07-17T20:08:54Z,38.38355284,-111.2830036,3.6,0,40.2,0,128.8,100.5,28.8,CARE
1997-08-17T06:37:58Z,38.38355284,-111.2830036,13.6,0,59.2,0,113.1,49.6,63.6,CARE
1997-09-16T17:07:02Z,38.38355284,-111.2830036,33.2,0,80.6,0,77.4,13.7,63.6,CARE
1997-10-17T03:36:06Z,38.38355284,-111.2830036,20.6,0,5.9,0,40.3,22.2,18.3,CARE
1997-11-16T14:05:10Z,38.38355284,-111.2830036,17.4,0,4,0,13.3,7.7,5,CARE
1997-12-17T00:34:14Z,38.38355284,-111.2830036,18.3,0,0,2.8,2.3,1.7,0.7,CARE
1998-01-16T05:14:31Z,38.38355284,-111.2830036,21.7,0,1.7,0,6.6,3.6,3.1,CARE
1998-02-15T15:43:35Z,38.38355284,-111.2830036,31.9,0,12,1.1,0.8,0.3,0.5,CARE
1998-03-18T02:12:39Z,38.38355284,-111.2830036,42.9,0,3.7,0,29,7.7,21.4,CARE
1998-04-17T12:41:43Z,38.38355284,-111.2830036,29.1,0,11.3,0,47.5,22.7,24.4,CARE
1998-05-17T23:10:47Z,38.38355284,-111.2830036,12.7,0,6.9,0,85.1,62.5,23,CARE
1998-06-17T09:39:51Z,38.38355284,-111.2830036,3.7,0,15.1,0,104.7,85.5,19.4,CARE
1998-07-17T20:08:54Z,38.38355284,-111.2830036,0.9,0,38.2,0,138,98.6,39.5,CARE
1998-08-17T06:37:58Z,38.38355284,-111.2830036,0.3,0,17,0,119.7,102,17,CARE
1998-09-16T17:07:02Z,38.38355284,-111.2830036,23.2,0,60.5,0,78.4,38.6,39.6,CARE
1998-10-17T03:36:06Z,38.38355284,-111.2830036,24.6,0,42.4,0,38,17.2,20.8,CARE
1998-11-16T14:05:10Z,38.38355284,-111.2830036,42.7,0,4.6,0,14.2,3.9,10.1,CARE
1998-12-17T00:34:14Z,38.38355284,-111.2830036,40,0,0.9,0,6.2,2,4,CARE
1999-01-16T05:14:31Z,38.38355284,-111.2830036,42,0,0.5,0,10.5,2.9,7.4,CARE
1999-02-15T15:43:35Z,38.38355284,-111.2830036,38.3,0,0.5,0,15.3,5.4,9.6,CARE
1999-03-18T02:12:39Z,38.38355284,-111.2830036,26,0,0,0,39.7,23.5,16.2,CARE
1999-04-17T12:41:43Z,38.38355284,-111.2830036,21.7,0,25.7,0,40.5,19.9,20.6,CARE
1999-05-17T23:10:47Z,38.38355284,-111.2830036,18.6,0,3.9,0,84.7,58.6,26.1,CARE
1999-06-17T09:39:51Z,38.38355284,-111.2830036,5.2,0,18,0,113.1,88.8,23.9,CARE
1999-07-17T20:08:54Z,38.38355284,-111.2830036,4,0,47.5,0,133.1,95,38.2,CARE
1999-08-17T06:37:58Z,38.38355284,-111.2830036,16.7,0,67.3,0,110.5,51.1,59.8,CARE
1999-09-16T17:07:02Z,38.38355284,-111.2830036,12.7,0,18.7,0,75.2,46.1,28.5,CARE
1999-10-17T03:36:06Z,38.38355284,-111.2830036,6.3,0,0.7,0,48.7,42.9,5.8,CARE
1999-11-16T14:05:10Z,38.38355284,-111.2830036,3.5,0,0,0,22.1,20.9,1.6,CARE
1999-12-17T00:34:14Z,38.38355284,-111.2830036,3.6,0,0,0,2.9,2.4,0.3,CARE
2000-01-16T05:14:31Z,38.38355284,-111.2830036,7.8,0,5.4,0.7,7.3,4.1,3.2,CARE
2000-02-15T15:43:35Z,38.38355284,-111.2830036,11.3,0,6.3,0,13.2,8.4,4.6,CARE
2000-03-17T02:12:39Z,38.38355284,-111.2830036,21.1,0,12.4,0,28.5,15.8,12.3,CARE
2000-04-16T12:41:43Z,38.38355284,-111.2830036,12.7,0,0.9,0,69.6,54.4,14.9,CARE
2000-05-16T23:10:47Z,38.38355284,-111.2830036,3.5,0,9.9,0,102.4,87.5,15.1,CARE
2000-06-16T09:39:51Z,38.38355284,-111.2830036,0.6,0,10.2,0,122.6,111,11,CARE
2000-07-16T20:08:54Z,38.38355284,-111.2830036,0.1,0,8.4,0,137.8,129.2,8.4,CARE
2000-08-16T06:37:58Z,38.38355284,-111.2830036,0.2,0,34.9,0,118.5,84.7,33.5,CARE
2000-09-15T17:07:02Z,38.38355284,-111.2830036,2.8,0,14.8,0,77.3,63.6,13.5,CARE
2000-10-16T03:36:06Z,38.38355284,-111.2830036,18.6,0,67.6,4.6,36.9,25.9,11,CARE
2000-11-15T14:05:10Z,38.38355284,-111.2830036,59.8,2.4,1.7,0,6.7,0,6.5,CARE
2000-12-16T00:34:14Z,38.38355284,-111.2830036,55.9,0,0.6,1.3,6.3,0,5.3,CARE
2001-01-16T05:14:31Z,38.38355284,-111.2830036,54.9,0,0,38.7,1.7,0,1.5,CARE
2001-02-15T15:43:35Z,38.38355284,-111.2830036,60,49.9,13.1,4.7,1.8,0,1.8,CARE
2001-03-18T02:12:39Z,38.38355284,-111.2830036,56.7,10.8,15.9,0,31.9,2.9,28.7,CARE
2001-04-17T12:41:43Z,38.38355284,-111.2830036,33,0,4.3,0,55.7,25.9,29.9,CARE
2001-05-17T23:10:47Z,38.38355284,-111.2830036,21.5,0,22.6,0,95.4,59,36,CARE
2001-06-17T09:39:51Z,38.38355284,-111.2830036,4.8,0,13.2,0,121.3,102.6,18.7,CARE
2001-07-17T20:08:54Z,38.38355284,-111.2830036,2.4,0,27.8,0,132.1,102.7,30,CARE
2001-08-17T06:37:58Z,38.38355284,-111.2830036,1.8,0,26.2,0,119.1,93.4,25.7,CARE
2001-09-16T17:07:02Z,38.38355284,-111.2830036,1.3,0,2.5,0,84.3,80.3,4.1,CARE
2001-10-17T03:36:06Z,38.38355284,-111.2830036,1.3,0,4.7,0,47.1,42.8,3.3,CARE
2001-11-16T14:05:10Z,38.38355284,-111.2830036,2.3,0,4.6,10.8,16.9,15.5,0.8,CARE
2001-12-17T00:34:14Z,38.38355284,-111.2830036,4.7,0,0,14.3,0,0,0,CARE
2002-01-16T05:14:31Z,38.38355284,-111.2830036,16.1,0,0,1.3,3.7,2.2,1.5,CARE
2002-02-15T15:43:35Z,38.38355284,-111.2830036,19.1,0,0.6,0,8.6,5.4,3,CARE
2002-03-18T02:12:39Z,38.38355284,-111.2830036,15.3,0,0,0,29.2,22.4,6.7,CARE
2002-04-17T12:41:43Z,38.38355284,-111.2830036,7,0,4.2,0,66.8,55.1,11.6,CARE
2002-05-17T23:10:47Z,38.38355284,-111.2830036,2.2,0,0,0,95.6,92.4,3.4,CARE
2002-06-17T09:39:51Z,38.38355284,-111.2830036,0.4,0,3.7,0,127.4,122.4,3.8,CARE
2002-07-17T20:08:54Z,38.38355284,-111.2830036,0.2,0,15.5,0,145.8,131.1,14.8,CARE
2002-08-17T06:37:58Z,38.38355284,-111.2830036,0.7,0,9.3,0,118.5,108.8,9.7,CARE
2002-09-16T17:07:02Z,38.38355284,-111.2830036,13.1,0,52.5,0,74.7,44.7,29.7,CARE
2002-10-17T03:36:06Z,38.38355284,-111.2830036,25.6,0,26.6,0,36.4,17.3,19,CARE
2002-11-16T14:05:10Z,38.38355284,-111.2830036,33.7,0,10.5,1,14.6,5.5,9.1,CARE
2002-12-17T00:34:14Z,38.38355284,-111.2830036,32,0,0,4.4,5.3,2.3,3.1,CARE
2003-01-16T05:14:31Z,38.38355284,-111.2830036,35.4,0,1.5,0,13,5,7.6,CARE
2003-02-15T15:43:35Z,38.38355284,-111.2830036,34.5,0,12.4,3.3,5.3,1.8,3.4,CARE
2003-03-18T02:12:39Z,38.38355284,-111.2830036,46.5,0,16.1,0,28.7,6.2,22.7,CARE
2003-04-17T12:41:43Z,38.38355284,-111.2830036,31.8,0,3.4,0,53,25.2,28,CARE
2003-05-17T23:10:47Z,38.38355284,-111.2830036,13.2,0,11.2,0,97,71.3,25.6,CARE
2003-06-17T09:39:51Z,38.38355284,-111.2830036,2.6,0,1.3,0,118.1,112,6.7,CARE
2003-07-17T20:08:54Z,38.38355284,-111.2830036,0.3,0,11,0,148.8,137,11.5,CARE
2003-08-17T06:37:58Z,38.38355284,-111.2830036,4.7,0,40.4,0,120.2,89.8,30.5,CARE
2003-09-16T17:07:02Z,38.38355284,-111.2830036,5.8,0,7.9,0,79.8,64.9,15.1,CARE
2003-10-17T03:36:06Z,38.38355284,-111.2830036,9.5,0,14.5,0,51.7,40.7,11,CARE
2003-11-16T14:05:10Z,38.38355284,-111.2830036,14.2,0,9.9,0,11.3,8.1,3,CARE
2003-12-17T00:34:14Z,38.38355284,-111.2830036,23.7,0,4.6,8.6,3.7,2.4,1.2,CARE
2004-01-16T05:14:31Z,38.38355284,-111.2830036,26.6,0,0,10.7,0,0,0,CARE
2004-02-15T15:43:35Z,38.38355284,-111.2830036,34,0,11.6,3.4,1.7,0.3,1.4,CARE
2004-03-17T02:12:39Z,38.38355284,-111.2830036,42,0,1.4,0,47.3,16.7,30.9,CARE
2004-04-16T12:41:43Z,38.38355284,-111.2830036,30.2,0,49,0,56.5,21.4,35.4,CARE
2004-05-16T23:10:47Z,38.38355284,-111.2830036,20.6,0,6.8,0,94.2,59.8,34.4,CARE
2004-06-16T09:39:51Z,38.38355284,-111.2830036,5.6,0,13,0,118.1,96.1,21.8,CARE
2004-07-16T20:08:54Z,38.38355284,-111.2830036,1.6,0,17.7,0,134.4,113.3,21,CARE
2004-08-16T06:37:58Z,38.38355284,-111.2830036,0.5,0,19.9,0,112,92.3,19.2,CARE
2004-09-15T17:07:02Z,38.38355284,-111.2830036,1.2,0,14.4,0,74,65.2,8.5,CARE
2004-10-16T03:36:06Z,38.38355284,-111.2830036,18.9,0,51.7,0.4,37.4,25.3,12.1,CARE
2004-11-15T14:05:10Z,38.38355284,-111.2830036,58,26.8,30.4,3.8,7,0.9,6.1,CARE
2004-12-16T00:34:14Z,38.38355284,-111.2830036,59.8,10.2,10.5,5.6,5.3,0,5.2,CARE
2005-01-16T05:14:31Z,38.38355284,-111.2830036,61.3,41.1,12,2.1,4.3,0,4.2,CARE
2005-02-15T15:43:35Z,38.38355284,-111.2830036,61,22.5,16.2,0,8.7,0,8.7,CARE
2005-03-18T02:12:39Z,38.38355284,-111.2830036,53.4,0,11.2,1,20.3,2.7,17.7,CARE
2005-04-17T12:41:43Z,38.38355284,-111.2830036,42.4,0,17.5,0,53.9,13.8,39.8,CARE
2005-05-17T23:10:47Z,38.38355284,-111.2830036,26.9,0,19.7,0,93,50.3,42.9,CARE
2005-06-17T09:39:51Z,38.38355284,-111.2830036,20,0,45.1,0,107.2,60.7,46.3,CARE
2005-07-17T20:08:54Z,38.38355284,-111.2830036,4.8,0,16,0,143.2,121.7,21.6,CARE
2005-08-17T06:37:58Z,38.38355284,-111.2830036,3.3,0,29.6,0,109.8,77.4,32.5,CARE
2005-09-16T17:07:02Z,38.38355284,-111.2830036,4.1,0,23.8,0,76.2,58.7,17.5,CARE
2005-10-17T03:36:06Z,38.38355284,-111.2830036,15.5,0,33.5,0,43.7,28.9,14.7,CARE
2005-11-16T14:05:10Z,38.38355284,-111.2830036,24,0,3.8,0.4,19.5,11.1,8.4,CARE
2005-12-17T00:34:14Z,38.38355284,-111.2830036,22.5,0,0.6,0,5.7,3.4,2.3,CARE
2006-01-16T05:14:31Z,38.38355284,-111.2830036,22.1,0,1.8,0.3,4.1,2.5,1.6,CARE
2006-02-15T15:43:35Z,38.38355284,-111.2830036,25.2,0,1.2,0,10.8,5.3,5.4,CARE
2006-03-18T02:12:39Z,38.38355284,-111.2830036,29.2,0,20.9,0,14.3,6.3,7.9,CARE
2006-04-17T12:41:43Z,38.38355284,-111.2830036,35,0,6.9,0,58.9,24.9,34,CARE
2006-05-17T23:10:47Z,38.38355284,-111.2830036,11.1,0,4.6,0,98.3,77.5,20.9,CARE
2006-06-17T09:39:51Z,38.38355284,-111.2830036,2,0,4.7,0,127.4,118.6,9,CARE
2006-07-17T20:08:54Z,38.38355284,-111.2830036,1,0,33.3,0,140.2,107.3,32.1,CARE
2006-08-17T06:37:58Z,38.38355284,-111.2830036,3.3,0,32.2,0,112.8,82.2,30.9,CARE
2006-09-16T17:07:02Z,38.38355284,-111.2830036,5.4,0,19.4,0,70.3,55.6,15,CARE
2006-10-17T03:36:06Z,38.38355284,-111.2830036,51.7,38.5,114.7,0,37.9,6.7,31,CARE
2006-11-16T14:05:10Z,38.38355284,-111.2830036,47.1,0,0.7,1.3,17.6,3.6,13.4,CARE
2006-12-17T00:34:14Z,38.38355284,-111.2830036,43,0,1.5,8.7,2.2,0.5,1.7,CARE
2007-01-16T05:14:31Z,38.38355284,-111.2830036,52.6,0,2.8,2.7,0,0,0,CARE
2007-02-15T15:43:35Z,38.38355284,-111.2830036,50.7,0,1.3,0,14.3,2.3,11.7,CARE
2007-03-18T02:12:39Z,38.38355284,-111.2830036,37,0,10.4,0,39.2,14.9,25,CARE
2007-04-17T12:41:43Z,38.38355284,-111.2830036,24,0,13.7,0,61,32.1,29.5,CARE
2007-05-17T23:10:47Z,38.38355284,-111.2830036,10.5,0,3.6,0,91.6,74.6,17,CARE
2007-06-17T09:39:51Z,38.38355284,-111.2830036,2.2,0,3.9,0,125.7,118.2,8.2,CARE
2007-07-17T20:08:54Z,38.38355284,-111.2830036,0.2,0,26.6,0,144.1,116.4,26.8,CARE
2007-08-17T06:37:58Z,38.38355284,-111.2830036,0.7,0,37.2,0,121.9,87.7,33.8,CARE
2007-09-16T17:07:02Z,38.38355284,-111.2830036,5.5,0,25.1,0,76.6,60.9,16.3,CARE
2007-10-17T03:36:06Z,38.38355284,-111.2830036,10.3,0,5.6,0,41.9,30.9,10.6,CARE
2007-11-16T14:05:10Z,38.38355284,-111.2830036,6.6,0,0.6,0,20.4,17.9,2.4,CARE
2007-12-17T00:34:14Z,38.38355284,-111.2830036,18.7,0,7.8,7.7,0.8,0.7,0,CARE
2008-01-16T05:14:31Z,38.38355284,-111.2830036,27.7,0,1,12.8,0,0,0,CARE
2008-02-15T15:43:35Z,38.38355284,-111.2830036,39.2,0,3,0,7.9,1.7,6.2,CARE
2008-03-17T02:12:39Z,38.38355284,-111.2830036,41.2,0,3.3,0.6,27.9,8.9,18.9,CARE
2008-04-16T12:41:43Z,38.38355284,-111.2830036,25.5,0,1.2,0,52.5,30.7,21.7,CARE
2008-05-16T23:10:47Z,38.38355284,-111.2830036,10.9,0,10.7,0,83.1,62,20.6,CARE
2008-06-16T09:39:51Z,38.38355284,-111.2830036,3.6,0,4.2,0,118.6,108.2,10.5,CARE
2008-07-16T20:08:54Z,38.38355284,-111.2830036,0.4,0,13.8,0,140.1,125.2,14.4,CARE
2008-08-16T06:37:58Z,38.38355284,-111.2830036,1.9,0,27.3,0,119.4,94.5,24.7,CARE
2008-09-15T17:07:02Z,38.38355284,-111.2830036,1.3,0,2.3,0,77.4,73.4,4.1,CARE
2008-10-16T03:36:06Z,38.38355284,-111.2830036,5.5,0,10.6,0,42.2,35.7,6.4,CARE
2008-11-15T14:05:10Z,38.38355284,-111.2830036,6.8,0,8.3,0,18.4,14,4.7,CARE
2008-12-16T00:34:14Z,38.38355284,-111.2830036,10.2,0,0.1,11.7,4.5,4,0.8,CARE
2009-01-16T05:14:31Z,38.38355284,-111.2830036,19.7,0,1.6,0,5.7,3.1,2.4,CARE
2009-02-15T15:43:35Z,38.38355284,-111.2830036,25.1,0,0.9,0,12,6.3,5.6,CARE
2009-03-18T02:12:39Z,38.38355284,-111.2830036,20.5,0,1.9,0,30.5,18.3,11.8,CARE
2009-04-17T12:41:43Z,38.38355284,-111.2830036,15.7,0,7.3,0,54,37.6,16.5,CARE
2009-05-17T23:10:47Z,38.38355284,-111.2830036,8.6,0,27.2,0,100.9,75.5,25.4,CARE
2009-06-17T09:39:51Z,38.38355284,-111.2830036,7.1,0,25.1,0,110.3,82.7,27.3,CARE
2009-07-17T20:08:54Z,38.38355284,-111.2830036,4.8,0,19.1,0,139.7,113.4,26.1,CARE
2009-08-17T06:37:58Z,38.38355284,-111.2830036,1.4,0,10.9,0,116.4,104.3,11.8,CARE
2009-09-16T17:07:02Z,38.38355284,-111.2830036,3.4,0,17.4,0,80.5,66,14.4,CARE
2009-10-17T03:36:06Z,38.38355284,-111.2830036,4.5,0,7,0,36.5,31.4,5.3,CARE
2009-11-16T14:05:10Z,38.38355284,-111.2830036,10.4,0,2.1,0,18,15.2,3.1,CARE
2009-12-17T00:34:14Z,38.38355284,-111.2830036,10.9,0,0,8.9,0.7,0.5,0.1,CARE
2010-01-16T05:14:31Z,38.38355284,-111.2830036,12,0,1.3,30.6,0,0,0,CARE
2010-02-15T15:43:35Z,38.38355284,-111.2830036,18.1,0,0,30.8,0,0,0,CARE
2010-03-18T02:12:39Z,38.38355284,-111.2830036,55.9,17.3,12.1,0,24,3.2,21.3,CARE
2010-04-17T12:41:43Z,38.38355284,-111.2830036,31.8,0,3.9,0,53.8,26,27.9,CARE
2010-05-17T23:10:47Z,38.38355284,-111.2830036,12,0,1.9,0,80.7,64.1,16.6,CARE
2010-06-17T09:39:51Z,38.38355284,-111.2830036,3.3,0,9.2,0,122.4,109.2,13,CARE
2010-07-17T20:08:54Z,38.38355284,-111.2830036,1.7,0,18.1,0,139.5,124.4,15,CARE
2010-08-17T06:37:58Z,38.38355284,-111.2830036,16.6,0,58.8,0,112.7,64.9,48.2,CARE
2010-09-16T17:07:02Z,38.38355284,-111.2830036,8.1,0,0.9,0,84.1,71.7,12.4,CARE
2010-10-17T03:36:06Z,38.38355284,-111.2830036,40.2,0,69,0,44.8,12.6,32.4,CARE
2010-11-16T14:05:10Z,38.38355284,-111.2830036,36.9,0,1.9,1.9,12.4,4.4,7.7,CARE
2010-12-17T00:34:14Z,38.38355284,-111.2830036,38,0,5.7,4,8.8,2.8,6,CARE
2011-01-16T05:14:31Z,38.38355284,-111.2830036,42.9,0,0,0,3.9,0.9,3.2,CARE
2011-02-15T15:43:35Z,38.38355284,-111.2830036,47.7,0,10.4,0,4.8,0.8,4,CARE
2011-03-18T02:12:39Z,38.38355284,-111.2830036,50.2,0,10.9,0,26.2,4.3,21.9,CARE
2011-04-17T12:41:43Z,38.38355284,-111.2830036,39.2,0,19.5,0.6,44.1,10.8,33.3,CARE
2011-05-17T23:10:47Z,38.38355284,-111.2830036,29.8,0,29.8,0,73.7,30,43.7,CARE
2011-06-17T09:39:51Z,38.38355284,-111.2830036,11.1,0,8.6,0,108.7,82.1,26.6,CARE
2011-07-17T20:08:54Z,38.38355284,-111.2830036,11,0,67.4,0,132,74.7,57.2,CARE
2011-08-17T06:37:58Z,38.38355284,-111.2830036,7.8,0,27.7,0,119.4,82.6,36.8,CARE
2011-09-16T17:07:02Z,38.38355284,-111.2830036,11.4,0,32.1,0,76.9,51.7,25,CARE
2011-10-17T03:36:06Z,38.38355284,-111.2830036,13.3,0,18.8,0,40.5,31.6,9.6,CARE
2011-11-16T14:05:10Z,38.38355284,-111.2830036,33.7,0,6.4,0,12.7,5.4,7.4,CARE
2011-12-17T00:34:14Z,38.38355284,-111.2830036,34.6,0,0.7,0,1.2,0.3,0.9,CARE
2012-01-16T05:14:31Z,38.38355284,-111.2830036,39.5,0,0.3,0.1,6.8,2.4,4.6,CARE
2012-02-15T15:43:35Z,38.38355284,-111.2830036,49.2,0,1.3,0,3.2,0.3,2.8,CARE
2012-03-17T02:12:39Z,38.38355284,-111.2830036,55.6,2,3.9,0,30.8,3.8,27,CARE
2012-04-16T12:41:43Z,38.38355284,-111.2830036,31.3,0,8.7,0,62.7,29.7,32.9,CARE
2012-05-16T23:10:47Z,38.38355284,-111.2830036,10.2,0,2.4,0,91.3,74,17.3,CARE
2012-06-16T09:39:51Z,38.38355284,-111.2830036,1.9,0,0,0,122.8,118.6,4.2,CARE
2012-07-16T20:08:54Z,38.38355284,-111.2830036,4.3,0,51.9,0,135.5,88,47.6,CARE
2012-08-16T06:37:58Z,38.38355284,-111.2830036,5.7,0,31.4,0,119.3,89.9,29.1,CARE
2012-09-15T17:07:02Z,38.38355284,-111.2830036,6.4,0,17,0,81.1,61.1,19.7,CARE
2012-10-16T03:36:06Z,38.38355284,-111.2830036,12.8,0,20.3,0,44.9,35.4,10.4,CARE
2012-11-15T14:05:10Z,38.38355284,-111.2830036,15,0,7.1,0,20.7,14.3,6.2,CARE
2012-12-16T00:34:14Z,38.38355284,-111.2830036,19.7,0,6.1,9.3,6.9,4.8,2,CARE
2013-01-16T05:14:31Z,38.38355284,-111.2830036,24.9,0,9.3,21.6,0,0,0,CARE
2013-02-15T15:43:35Z,38.38355284,-111.2830036,35.9,0,0,21.7,0,0,0,CARE
2013-03-18T02:12:39Z,38.38355284,-111.2830036,52.9,14.8,12.7,0,31.5,5.3,26.1,CARE
2013-04-17T12:41:43Z,38.38355284,-111.2830036,39.4,0,17.9,0,51.1,17.3,33.8,CARE
2013-05-17T23:10:47Z,38.38355284,-111.2830036,22.2,0,17.5,0,87.8,51.6,36.4,CARE
2013-06-17T09:39:51Z,38.38355284,-111.2830036,4.8,0,0,0,124.9,114.8,10,CARE
2013-07-17T20:08:54Z,38.38355284,-111.2830036,6.1,0,47.8,0,137.9,97.9,40.4,CARE
2013-08-17T06:37:58Z,38.38355284,-111.2830036,7.6,0,38.3,0,107.6,75.1,33,CARE
2013-09-16T17:07:02Z,38.38355284,-111.2830036,40.1,21.9,98.1,0,70.7,18,52.8,CARE
2013-10-17T03:36:06Z,38.38355284,-111.2830036,29.9,0,7.5,0,35.4,16.2,19.1,CARE
2013-11-16T14:05:10Z,38.38355284,-111.2830036,30.7,0,17.8,0,14.1,8.4,5.8,CARE
2013-12-17T00:34:14Z,38.38355284,-111.2830036,57.7,2.1,0.2,10.3,0.8,0.1,0.7,CARE
2014-01-16T05:14:31Z,38.38355284,-111.2830036,58.6,9.8,0.6,9.3,9.4,0.4,9,CARE
2014-02-15T15:43:35Z,38.38355284,-111.2830036,54.2,0.9,7.4,1.7,18.8,2.3,16.3,CARE
2014-03-18T02:12:39Z,38.38355284,-111.2830036,44.1,0,3.7,0,36.6,10.1,26.4,CARE
2014-04-17T12:41:43Z,38.38355284,-111.2830036,22.5,0,10.8,0,58.3,32.7,25.3,CARE
2014-05-17T23:10:47Z,38.38355284,-111.2830036,18.7,0,21.6,0,90.7,58.9,31.8,CARE
2014-06-17T09:39:51Z,38.38355284,-111.2830036,4.8,0,1.3,0,122.5,111.3,10.9,CARE
2014-07-17T20:08:54Z,38.38355284,-111.2830036,1.9,0,41,0,143.1,109.5,33.6,CARE
2014-08-17T06:37:58Z,38.38355284,-111.2830036,9.7,0,30.8,0,111,80.5,30.4,CARE
2014-09-16T17:07:02Z,38.38355284,-111.2830036,21.1,0,50.8,0,83.4,44.4,39.2,CARE
2014-10-17T03:36:06Z,38.38355284,-111.2830036,13.9,0,0,0,48.8,37.6,11.8,CARE
2014-11-16T14:05:10Z,38.38355284,-111.2830036,8.1,0,0,0,17.2,14.9,2.5,CARE
2014-12-17T00:34:14Z,38.38355284,-111.2830036,13.2,0,5.1,18.5,6.8,4.3,2.5,CARE
2015-01-16T05:14:31Z,38.38355284,-111.2830036,36.4,0,2.6,0,7.1,1.8,5.3,CARE
2015-02-15T15:43:35Z,38.38355284,-111.2830036,39.3,0,0,7.8,17.1,5.8,11.1,CARE
2015-03-18T02:12:39Z,38.38355284,-111.2830036,48.7,5.8,12.4,0,41.2,10.7,30.3,CARE
2015-04-17T12:41:43Z,38.38355284,-111.2830036,24.6,0,10.5,0,55.6,30.2,25.5,CARE
2015-05-17T23:10:47Z,38.38355284,-111.2830036,20.5,0,42.1,0,84.6,40.5,43.6,CARE
2015-06-17T09:39:51Z,38.38355284,-111.2830036,20.1,0,40.1,0,128.4,78.5,49.9,CARE
2015-07-17T20:08:54Z,38.38355284,-111.2830036,14.8,0,51.8,0,129.7,77.8,52,CARE
2015-08-17T06:37:58Z,38.38355284,-111.2830036,13,0,47.2,0,117.5,72.2,45,CARE
2015-09-16T17:07:02Z,38.38355284,-111.2830036,8.9,0,16.8,0,84.3,65.5,18.8,CARE
2015-10-17T03:36:06Z,38.38355284,-111.2830036,17.7,0,40.1,0,48.6,25.9,22.2,CARE
2015-11-16T14:05:10Z,38.38355284,-111.2830036,27.9,0,5.4,3.7,8.9,3.4,5.5,CARE
