"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"11269",229,"NABR","Aug","1980-2019",0,1.0525,2.9525,4.0175,0.9925,0,4.9075
"11270",229,"NABR","Aug","2020-2059",0,1.025,3.19,4.22,1.57,0,4.32
"11271",229,"NABR","Aug","2060-2099",0,1.01,3.37,4.385,1.2025,0,3.2
"11272",229,"PISP","Aug","1980-2019",0,0.8575,3.4525,4.3175,1.0225,0,6.5525
"11273",229,"PISP","Aug","2020-2059",0,1.3725,3.1825,4.5625,1.315,0,7.6675
"11274",229,"PISP","Aug","2060-2099",0,1.1175,3.5775,4.705,1.02,0,5.585
"11275",229,"TICA","Aug","1980-2019",0,1.33,1.8275,3.165,1.225,0,39.895
"11276",229,"TICA","Aug","2020-2059",0,1.5325,1.7825,3.3075,1.8,0,36.3575
"11277",229,"TICA","Aug","2060-2099",0,1.365,2.095,3.4475,1.3325,0,35.2025
"11278",229,"ZION","Aug","1980-2019",0,1.2775,2.5,3.775,1.5375,0.0625,9.26
"11279",229,"ZION","Aug","2020-2059",0,1.645,2.405,4.0475,2.0975,0.205,8.1325
"11280",229,"ZION","Aug","2060-2099",0,1.6025,2.5825,4.185,1.38,0.035,8.2925
"11281",230,"ARCH","Aug","1980-2019",0,0.6225,3.6425,4.26,0.675,0,0.795
"11282",230,"ARCH","Aug","2020-2059",0,0.6775,3.79,4.48,0.6675,0,0.6
"11283",230,"ARCH","Aug","2060-2099",0,0.46,4.1625,4.625,0.4075,0,0.2075
"11284",230,"BLCA","Aug","1980-2019",0,1.0125,2.5525,3.5575,0.8,0,14.3625
"11285",230,"BLCA","Aug","2020-2059",0,1.1325,2.5475,3.6925,1.05,0,16.3025
"11286",230,"BLCA","Aug","2060-2099",0,1.5325,2.2175,3.7475,1.6625,0,17.6925
"11287",230,"BRCA","Aug","1980-2019",0,1.21,2.09,3.295,1.245,0,10.8825
"11288",230,"BRCA","Aug","2020-2059",0,1.3475,2.1875,3.53,1.6925,0.4975,10.65
"11289",230,"BRCA","Aug","2060-2099",0,1.5425,2.1525,3.6975,1.5425,0,8.2575
"11290",230,"CANY","Aug","1980-2019",0,0.5975,3.7875,4.3825,0.54,0,0.48
"11291",230,"CANY","Aug","2020-2059",0,0.615,3.985,4.6025,0.6625,0,0.735
"11292",230,"CANY","Aug","2060-2099",0,0.415,4.3675,4.7775,0.3775,0,0.1425
"11293",230,"CARE","Aug","1980-2019",0,0.75,2.9575,3.7175,1.1475,0,4.6475
"11294",230,"CARE","Aug","2020-2059",0,0.94,3.0025,3.9375,1.3375,0,3.69
"11295",230,"CARE","Aug","2060-2099",0,0.8525,3.21,4.065,0.76,0,1.7125
"11296",230,"CEBR","Aug","1980-2019",0,1.96,0.5125,2.47,1.7225,0.2,175.9725
"11297",230,"CEBR","Aug","2020-2059",0,2.1325,0.565,2.69,2.585,0,164.605
"11298",230,"CEBR","Aug","2060-2099",0,2.335,0.505,2.8425,2.745,0.63,162.785
"11299",230,"COLM","Aug","1980-2019",0,0.8325,3.165,3.9975,0.775,0,3.7525
"11300",230,"COLM","Aug","2020-2059",0,0.6525,3.48,4.14,0.8475,0,3.1825
"11301",230,"COLM","Aug","2060-2099",0,0.825,3.355,4.18,0.6725,0,3.83
"11302",230,"CURE","Aug","1980-2019",0,1.0625,2.1425,3.1975,0.8775,0,4.64
"11303",230,"CURE","Aug","2020-2059",0,1.07,2.2925,3.365,1.1075,0,3.8025
"11304",230,"CURE","Aug","2060-2099",0,1.0075,2.48,3.49,0.9675,0,3.12
"11305",230,"DINO","Aug","1980-2019",0,0.5725,3.255,3.8325,0.6525,0,2.0725
"11306",230,"DINO","Aug","2020-2059",0,0.64,3.365,4.005,0.675,0,1.305
"11307",230,"DINO","Aug","2060-2099",0,0.415,3.6175,4.0275,0.3175,0,1.49
"11308",230,"FOBU","Aug","1980-2019",0,1.63,1.3125,2.9425,1.1175,0,132.22
"11309",230,"FOBU","Aug","2020-2059",0,1.635,1.4375,3.085,0.8575,0,125.4975
"11310",230,"FOBU","Aug","2060-2099",0,1.6625,1.555,3.22,0.635,0,118.2625
"11311",230,"GOSP","Aug","1980-2019",0,0.47,3.255,3.735,0.53,0,6.6325
"11312",230,"GOSP","Aug","2020-2059",0,0.6725,3.2775,3.94,0.6125,0,5.395
"11313",230,"GOSP","Aug","2060-2099",0,0.595,3.8,4.395,0.4425,0,4.3275
"11314",230,"HOVE","Aug","1980-2019",0,0.5975,3.59,4.19,0.4075,0,6.3075
"11315",230,"HOVE","Aug","2020-2059",0,0.7575,3.595,4.36,0.81,0,5.1175
"11316",230,"HOVE","Aug","2060-2099",0,0.6875,3.845,4.525,0.57,0,4.445
"11317",230,"NABR","Aug","1980-2019",0,0.6975,3.2775,3.97,0.46,0,4.68
"11318",230,"NABR","Aug","2020-2059",0,0.9,3.2825,4.175,1.1,0,4.515
"11319",230,"NABR","Aug","2060-2099",0,0.8375,3.51,4.3475,0.89,0,3.2425
"11320",230,"PISP","Aug","1980-2019",0,0.995,3.285,4.28,1.065,0,6.625
"11321",230,"PISP","Aug","2020-2059",0,1.3225,3.17,4.495,1.3675,0,7.695
"11322",230,"PISP","Aug","2060-2099",0,1.1775,3.5,4.67,1.085,0,5.5025
"11323",230,"TICA","Aug","1980-2019",0,1.235,1.8925,3.125,0.75,0,39.41
"11324",230,"TICA","Aug","2020-2059",0,1.2975,1.98,3.2925,1.275,0,36.3275
"11325",230,"TICA","Aug","2060-2099",0,1.4275,1.9525,3.38,1.24,0,35.02
"11326",230,"ZION","Aug","1980-2019",0,1.3725,2.3725,3.74,1.4375,0.075,9.2525
"11327",230,"ZION","Aug","2020-2059",0,1.31,2.6675,3.9925,1.21,0.06,7.965
"11328",230,"ZION","Aug","2060-2099",0,1.6325,2.505,4.145,1.4525,0,8.115
"11329",231,"ARCH","Aug","1980-2019",0,0.7875,3.3825,4.175,0.865,0,0.8675
"11330",231,"ARCH","Aug","2020-2059",0,0.745,3.72,4.4675,0.94,0,0.79
"11331",231,"ARCH","Aug","2060-2099",0,0.405,4.19,4.6,0.3975,0,0.2
"11332",231,"BLCA","Aug","1980-2019",0,1.1575,2.345,3.5,1.095,0,14.31
"11333",231,"BLCA","Aug","2020-2059",0,0.9775,2.67,3.635,0.6525,0,15.97
"11334",231,"BLCA","Aug","2060-2099",0,1.37,2.3125,3.6775,1.3875,0,17.7075
"11335",231,"BRCA","Aug","1980-2019",0,1.5175,1.7025,3.235,1.79,0,11.15
"11336",231,"BRCA","Aug","2020-2059",0,1.5875,1.915,3.5075,1.655,0.19,10.5325
"11337",231,"BRCA","Aug","2060-2099",0,1.52,2.1475,3.6725,1.565,0,8.3
"11338",231,"CANY","Aug","1980-2019",0,0.7775,3.5075,4.29,1.0725,0,0.7675
"11339",231,"CANY","Aug","2020-2059",0,0.5325,4.0675,4.5975,0.7675,0.2625,0.6975
"11340",231,"CANY","Aug","2060-2099",0,0.5675,4.1975,4.765,0.6125,0,0.185
"11341",231,"CARE","Aug","1980-2019",0,0.875,2.7475,3.6325,0.7375,0,4.495
"11342",231,"CARE","Aug","2020-2059",0,0.91,2.99,3.9025,0.9325,0,3.705
"11343",231,"CARE","Aug","2060-2099",0,0.6675,3.39,4.0525,0.6025,0,1.645
"11344",231,"CEBR","Aug","1980-2019",0,2.04,0.385,2.425,3.105,0.2475,176.785
"11345",231,"CEBR","Aug","2020-2059",0,2.2275,0.46,2.6775,2.855,0,165.2575
"11346",231,"CEBR","Aug","2060-2099",0,2.3575,0.48,2.8275,2.3975,0.4325,162.4025
"11347",231,"COLM","Aug","1980-2019",0,0.8275,3.0825,3.9175,0.815,0,3.7375
"11348",231,"COLM","Aug","2020-2059",0,0.6125,3.49,4.11,0.785,0,3.3375
"11349",231,"COLM","Aug","2060-2099",0,0.7,3.4425,4.14,0.53,0,3.67
"11350",231,"CURE","Aug","1980-2019",0,1.1575,1.9775,3.135,1.24,0,4.72
"11351",231,"CURE","Aug","2020-2059",0,1.185,2.15,3.3375,1.595,0,4.205
"11352",231,"CURE","Aug","2060-2099",0,1.1175,2.3425,3.4675,1.17,0,3.16
"11353",231,"DINO","Aug","1980-2019",0,0.735,2.99,3.7275,0.8125,0,2.1425
"11354",231,"DINO","Aug","2020-2059",0,0.425,3.5025,3.935,0.48,0,1.3625
"11355",231,"DINO","Aug","2060-2099",0,0.3375,3.6275,3.98,0.265,0,1.405
"11356",231,"FOBU","Aug","1980-2019",0,1.595,1.3175,2.91,0.925,0,131.5725
"11357",231,"FOBU","Aug","2020-2059",0,1.4875,1.55,3.03,0.6275,0,124.6475
"11358",231,"FOBU","Aug","2060-2099",0,1.725,1.435,3.17,0.775,0,117.31
"11359",231,"GOSP","Aug","1980-2019",0,0.5325,3.1525,3.695,0.4875,0,6.575
"11360",231,"GOSP","Aug","2020-2059",0,0.4175,3.445,3.855,0.22,0,5.2
"11361",231,"GOSP","Aug","2060-2099",0,0.68,3.6975,4.3925,0.6175,0,4.26
"11362",231,"HOVE","Aug","1980-2019",0,0.84,3.2875,4.135,0.715,0,6.1875
"11363",231,"HOVE","Aug","2020-2059",0,0.775,3.57,4.3475,0.995,0,5.33
"11364",231,"HOVE","Aug","2060-2099",0,0.65,3.865,4.5075,0.54,0,4.335
"11365",231,"NABR","Aug","1980-2019",0,1.05,2.84,3.8875,1.545,0,5.165
"11366",231,"NABR","Aug","2020-2059",0,0.7125,3.4525,4.17,1.225,0.06,4.9625
"11367",231,"NABR","Aug","2060-2099",0,0.92,3.445,4.3575,1.04,0,3.365
"11368",231,"PISP","Aug","1980-2019",0,1.3075,2.9075,4.21,1.7125,0,7.0175
"11369",231,"PISP","Aug","2020-2059",0,1.48,3.0075,4.4875,1.305,0,7.52
"11370",231,"PISP","Aug","2060-2099",0,0.96,3.69,4.645,0.7125,0,5.2525
"11371",231,"TICA","Aug","1980-2019",0,1.3075,1.775,3.08,1.23,0,39.34
"11372",231,"TICA","Aug","2020-2059",0,1.1875,2.0475,3.25,1.1225,0,36.2525
"11373",231,"TICA","Aug","2060-2099",0,1.2625,2.055,3.325,1.075,0,34.81
"11374",231,"ZION","Aug","1980-2019",0,1.4725,2.22,3.69,1.7725,0,9.5525
"11375",231,"ZION","Aug","2020-2059",0,1.6025,2.355,3.9675,1.42,0.1225,7.665
"11376",231,"ZION","Aug","2060-2099",0,1.53,2.5975,4.1325,1.2775,0,7.8675
"11377",232,"ARCH","Aug","1980-2019",0,0.84,3.34,4.1775,0.7525,0,0.7875
"11378",232,"ARCH","Aug","2020-2059",0,0.63,3.79,4.4225,1.2225,0.3625,1.01
"11379",232,"ARCH","Aug","2060-2099",0,0.5575,3.98,4.5425,0.6575,0,0.2975
"11380",232,"BLCA","Aug","1980-2019",0,1.3175,2.17,3.485,1.2475,0,14.245
"11381",232,"BLCA","Aug","2020-2059",0,1.295,2.3125,3.6125,1.3275,0,16.0075
"11382",232,"BLCA","Aug","2060-2099",0,1.295,2.38,3.6875,1.005,0,17.4125
"11383",232,"BRCA","Aug","1980-2019",0,1.335,1.885,3.22,1.265,0,11.0725
"11384",232,"BRCA","Aug","2020-2059",0,1.615,1.845,3.47,2.4875,0.965,10.44
"11385",232,"BRCA","Aug","2060-2099",0,1.5675,2.0625,3.625,2.355,0.1025,8.985
"11386",232,"CANY","Aug","1980-2019",0,0.91,3.3775,4.2925,0.7625,0,0.6175
"11387",232,"CANY","Aug","2020-2059",0,0.735,3.8325,4.57,1.875,1.1725,0.6675
"11388",232,"CANY","Aug","2060-2099",0,0.545,4.125,4.675,0.6225,0,0.26
"11389",232,"CARE","Aug","1980-2019",0,1.005,2.625,3.6575,1.42,0,4.8975
"11390",232,"CARE","Aug","2020-2059",0,1.0275,2.845,3.88,1.655,0,4.3225
"11391",232,"CARE","Aug","2060-2099",0,0.795,3.2075,4.0125,0.84,0,1.6875
"11392",232,"CEBR","Aug","1980-2019",0,1.945,0.4475,2.395,2.065,0.1775,176.7275
"11393",232,"CEBR","Aug","2020-2059",0,2.25,0.405,2.65,3.5625,0.325,166.25
"11394",232,"CEBR","Aug","2060-2099",0,2.335,0.48,2.8075,3.27,0.6275,162.715
"11395",232,"COLM","Aug","1980-2019",0,0.8675,3.0375,3.92,0.9,0,3.76
"11396",232,"COLM","Aug","2020-2059",0,0.92,3.18,4.0975,1.05,0,3.4575
"11397",232,"COLM","Aug","2060-2099",0,0.9075,3.205,4.12,1.055,0,3.8075
"11398",232,"CURE","Aug","1980-2019",0,1.2425,1.865,3.1075,1.045,0,4.51
"11399",232,"CURE","Aug","2020-2059",0,0.9925,2.32,3.3175,1.3375,0.0925,4.46
"11400",232,"CURE","Aug","2060-2099",0,1.1225,2.31,3.4275,1.1425,0,3.18
"11401",232,"DINO","Aug","1980-2019",0,0.725,3.005,3.735,0.6775,0,2.0975
"11402",232,"DINO","Aug","2020-2059",0,0.5775,3.37,3.9375,0.6575,0,1.4425
"11403",232,"DINO","Aug","2060-2099",0,0.345,3.595,3.9525,0.275,0,1.3075
"11404",232,"FOBU","Aug","1980-2019",0,1.595,1.325,2.9175,0.89,0,130.8675
"11405",232,"FOBU","Aug","2020-2059",0,1.625,1.445,3.0775,1.02,0,124.035
"11406",232,"FOBU","Aug","2060-2099",0,1.6,1.4975,3.095,0.7275,0,116.4375
"11407",232,"GOSP","Aug","1980-2019",0,0.7525,2.94,3.7025,0.82,0,6.6525
"11408",232,"GOSP","Aug","2020-2059",0,0.6425,3.18,3.835,0.515,0,5.0675
"11409",232,"GOSP","Aug","2060-2099",0,0.665,3.645,4.32,0.6075,0,4.195
"11410",232,"HOVE","Aug","1980-2019",0,0.9975,3.0775,4.075,1.075,0,6.2725
"11411",232,"HOVE","Aug","2020-2059",0,0.7275,3.58,4.3225,0.75,0,5.35
"11412",232,"HOVE","Aug","2060-2099",0,0.8075,3.63,4.4375,0.8925,0,4.4225
"11413",232,"NABR","Aug","1980-2019",0,1.205,2.665,3.875,1.2375,0,5.1975
"11414",232,"NABR","Aug","2020-2059",0,0.99,3.17,4.1625,1.655,0.2075,5.4225
"11415",232,"NABR","Aug","2060-2099",0,0.96,3.315,4.2625,1.13,0,3.5425
"11416",232,"PISP","Aug","1980-2019",0,0.9875,3.195,4.1725,0.795,0,6.8375
"11417",232,"PISP","Aug","2020-2059",0,1.39,3.06,4.4475,1.835,0,7.955
"11418",232,"PISP","Aug","2060-2099",0,1.1225,3.485,4.605,1.105,0,5.2475
"11419",232,"TICA","Aug","1980-2019",0,1.485,1.6175,3.105,2.6275,0,40.4775
"11420",232,"TICA","Aug","2020-2059",0,1.2975,1.9425,3.25,1.3975,0,36.3425
"11421",232,"TICA","Aug","2060-2099",0,1.17,2.14,3.3075,0.72,0,34.375
"11422",232,"ZION","Aug","1980-2019",0,1.4075,2.2325,3.64,1.3525,0,9.485
"11423",232,"ZION","Aug","2020-2059",0,1.37,2.545,3.92,2.3425,1.1925,7.435
"11424",232,"ZION","Aug","2060-2099",0,1.5375,2.5475,4.0875,2.0675,0.1925,8.1875
"11425",233,"ARCH","Aug","1980-2019",0,0.82,3.35,4.18,1.2325,0,1.195
"11426",233,"ARCH","Aug","2020-2059",0,0.705,3.6975,4.4,1.385,0.6125,1.075
"11427",233,"ARCH","Aug","2060-2099",0,0.3775,4.1575,4.53,0.325,0,0.2475
"11428",233,"BLCA","Aug","1980-2019",0,1.305,2.2025,3.5,1.5375,0,14.48
"11429",233,"BLCA","Aug","2020-2059",0,1.1575,2.3975,3.55,1.2675,0,16.1175
"11430",233,"BLCA","Aug","2060-2099",0,1.145,2.53,3.6625,0.94,0,17.2075
"11431",233,"BRCA","Aug","1980-2019",0,1.4775,1.73,3.2125,1.625,0,11.22
"11432",233,"BRCA","Aug","2020-2059",0,1.635,1.8425,3.47,2.61,0.875,10.555
"11433",233,"BRCA","Aug","2060-2099",0,1.3775,2.225,3.6075,1.34,0,8.9475
"11434",233,"CANY","Aug","1980-2019",0,1,3.285,4.285,1.25,0,0.8625
"11435",233,"CANY","Aug","2020-2059",0,0.77,3.7675,4.54,1.7625,0.8525,0.815
"11436",233,"CANY","Aug","2060-2099",0,0.365,4.305,4.68,0.32,0,0.215
"11437",233,"CARE","Aug","1980-2019",0,1.0925,2.5325,3.635,1.3,0,5.1075
"11438",233,"CARE","Aug","2020-2059",0,0.965,2.9125,3.875,1.39,0.08,4.6725
"11439",233,"CARE","Aug","2060-2099",0,0.675,3.3,3.98,0.595,0,1.61
"11440",233,"CEBR","Aug","1980-2019",0,1.955,0.435,2.38,3.1175,0.245,177.65
"11441",233,"CEBR","Aug","2020-2059",0,2.1575,0.495,2.6525,3.79,0.89,166.9825
"11442",233,"CEBR","Aug","2060-2099",0,2.24,0.555,2.8,2.0425,0.12,162.4125
"11443",233,"COLM","Aug","1980-2019",0,1.0625,2.855,3.9175,1.6125,0,4.3175
"11444",233,"COLM","Aug","2020-2059",0,0.7675,3.255,4.015,1.0975,0,3.79
"11445",233,"COLM","Aug","2060-2099",0,0.715,3.4,4.11,0.575,0,3.6675
"11446",233,"CURE","Aug","1980-2019",0,1.3,1.8275,3.135,1.3525,0,4.565
"11447",233,"CURE","Aug","2020-2059",0,1.0575,2.25,3.3025,1.345,0.4375,4.305
"11448",233,"CURE","Aug","2060-2099",0,0.8775,2.5225,3.4,0.7125,0,3.0075
"11449",233,"DINO","Aug","1980-2019",0,0.785,2.9625,3.7575,0.89,0,2.19
"11450",233,"DINO","Aug","2020-2059",0,0.63,3.25,3.8675,0.7525,0,1.56
"11451",233,"DINO","Aug","2060-2099",0,0.3375,3.605,3.9525,0.2675,0,1.235
"11452",233,"FOBU","Aug","1980-2019",0,1.62,1.3075,2.9225,0.9575,0,130.2125
"11453",233,"FOBU","Aug","2020-2059",0,1.5625,1.4425,3,0.86,0,123.3475
"11454",233,"FOBU","Aug","2060-2099",0,1.5075,1.63,3.125,0.5125,0,115.45
"11455",233,"GOSP","Aug","1980-2019",0,0.76,2.94,3.7025,0.7125,0,6.59
"11456",233,"GOSP","Aug","2020-2059",0,0.4725,3.405,3.8775,0.28,0,4.885
"11457",233,"GOSP","Aug","2060-2099",0,0.5925,3.67,4.27,0.485,0,4.0925
"11458",233,"HOVE","Aug","1980-2019",0,1.0475,3.0475,4.0925,1.2325,0,6.46
"11459",233,"HOVE","Aug","2020-2059",0,0.86,3.4,4.2625,1.57,0,6.0625
"11460",233,"HOVE","Aug","2060-2099",0,0.685,3.715,4.3925,0.745,0,4.4775
"11461",233,"NABR","Aug","1980-2019",0,1.165,2.705,3.8725,1.1925,0,5.225
"11462",233,"NABR","Aug","2020-2059",0,1.0775,3.0325,4.105,2.8475,1.59,5.6075
"11463",233,"NABR","Aug","2060-2099",0,0.8925,3.355,4.2425,0.7375,0,3.375
"11464",233,"PISP","Aug","1980-2019",0,1.2825,2.885,4.1725,1.6625,0,7.215
"11465",233,"PISP","Aug","2020-2059",0,1.4125,3.0275,4.4325,1.6325,0,8.1675
"11466",233,"PISP","Aug","2060-2099",0,1.0975,3.465,4.5625,0.8775,0,5.025
"11467",233,"TICA","Aug","1980-2019",0,1.46,1.6525,3.095,1.655,0,40.67
"11468",233,"TICA","Aug","2020-2059",0,1.195,1.9925,3.1775,1.01,0,36.1825
"11469",233,"TICA","Aug","2060-2099",0,1.13,2.19,3.3225,0.8625,0,34.1025
"11470",233,"ZION","Aug","1980-2019",0,1.5925,2.0375,3.645,1.5975,0,9.49
"11471",233,"ZION","Aug","2020-2059",0,1.4875,2.4375,3.93,2.1675,0.7475,7.38
"11472",233,"ZION","Aug","2060-2099",0,1.5075,2.545,4.05,1.1975,0,7.8825
"11473",234,"ARCH","Aug","1980-2019",0,0.7775,3.325,4.11,0.6125,0,1.03
"11474",234,"ARCH","Aug","2020-2059",0,0.915,3.4275,4.345,1.4525,0.4075,1.205
"11475",234,"ARCH","Aug","2060-2099",0,0.5025,3.9425,4.4475,0.46,0,0.205
"11476",234,"BLCA","Aug","1980-2019",0,1.405,2.03,3.445,1.3475,0,14.4225
"11477",234,"BLCA","Aug","2020-2059",0,1.22,2.2975,3.53,1.155,0,16.0375
"11478",234,"BLCA","Aug","2060-2099",0,1.48,2.2,3.66,1.515,0,17.255
"11479",234,"BRCA","Aug","1980-2019",0,1.365,1.78,3.155,1.43,0,11.2825
"11480",234,"BRCA","Aug","2020-2059",0,1.5375,1.855,3.3975,2.16,0.6325,10.53
"11481",234,"BRCA","Aug","2060-2099",0,1.62,1.94,3.5575,1.5,0,8.8175
"11482",234,"CANY","Aug","1980-2019",0,0.7425,3.46,4.2075,0.725,0,0.84
"11483",234,"CANY","Aug","2020-2059",0,0.9025,3.5625,4.465,1.475,0.3775,1.005
"11484",234,"CANY","Aug","2060-2099",0,0.5075,4.105,4.61,0.475,0,0.19
"11485",234,"CARE","Aug","1980-2019",0,0.9,2.6675,3.57,0.8725,0,5.0825
"11486",234,"CARE","Aug","2020-2059",0,1.09,2.7175,3.8,1.4875,0.4725,4.615
"11487",234,"CARE","Aug","2060-2099",0,0.715,3.225,3.935,0.6325,0,1.535
"11488",234,"CEBR","Aug","1980-2019",0,1.955,0.385,2.345,2.0775,0.2525,177.5175
"11489",234,"CEBR","Aug","2020-2059",0,2.1075,0.49,2.5925,3.375,0.8225,167.4375
"11490",234,"CEBR","Aug","2060-2099",0,2.24,0.5125,2.7575,2.025,0,162.185
"11491",234,"COLM","Aug","1980-2019",0,0.92,2.9125,3.8375,0.9425,0,4.3275
"11492",234,"COLM","Aug","2020-2059",0,1.035,2.9575,3.9925,1.08,0,3.8375
"11493",234,"COLM","Aug","2060-2099",0,0.8875,3.2225,4.11,1.025,0,3.8025
"11494",234,"CURE","Aug","1980-2019",0,1.305,1.7825,3.0925,1.74,0,4.9975
"11495",234,"CURE","Aug","2020-2059",0,0.9875,2.3025,3.2925,1.0475,0.135,4.2225
"11496",234,"CURE","Aug","2060-2099",0,0.97,2.405,3.3575,0.7725,0,2.82
"11497",234,"DINO","Aug","1980-2019",0,0.555,3.1275,3.6875,1.0825,0,2.7075
"11498",234,"DINO","Aug","2020-2059",0,0.57,3.24,3.8225,0.58,0,1.5775
"11499",234,"DINO","Aug","2060-2099",0,0.585,3.375,3.9625,0.62,0,1.2725
"11500",234,"FOBU","Aug","1980-2019",0,1.6475,1.1925,2.84,1.125,0,129.69
"11501",234,"FOBU","Aug","2020-2059",0,1.5275,1.4475,2.9725,0.835,0,122.6475
"11502",234,"FOBU","Aug","2060-2099",0,1.66,1.495,3.1475,0.9875,0,114.785
"11503",234,"GOSP","Aug","1980-2019",0,0.605,2.99,3.585,0.5425,0,6.53
"11504",234,"GOSP","Aug","2020-2059",0,0.5075,3.375,3.875,0.3325,0,4.705
"11505",234,"GOSP","Aug","2060-2099",0,0.425,3.7325,4.16,0.41,0,4.0575
"11506",234,"HOVE","Aug","1980-2019",0,0.8025,3.22,4.025,0.8,0,6.4475
"11507",234,"HOVE","Aug","2020-2059",0,0.9075,3.315,4.225,1.095,0,6.2375
"11508",234,"HOVE","Aug","2060-2099",0,0.6325,3.7325,4.375,0.51,0,4.3525
"11509",234,"NABR","Aug","1980-2019",0,0.9975,2.8075,3.7975,1.045,0,5.27
"11510",234,"NABR","Aug","2020-2059",0,1.2025,2.845,4.045,1.8975,0.55,5.7575
"11511",234,"NABR","Aug","2060-2099",0,0.76,3.44,4.2025,0.7775,0,3.4
"11512",234,"PISP","Aug","1980-2019",0,0.915,3.1725,4.0825,1.1625,0,7.4575
"11513",234,"PISP","Aug","2020-2059",0,1.4675,2.88,4.3475,1.58,0.075,8.2075
"11514",234,"PISP","Aug","2060-2099",0,1.295,3.235,4.535,1.62,0,5.34
"11515",234,"TICA","Aug","1980-2019",0,1.315,1.7075,3.02,2.01,0,41.3725
"11516",234,"TICA","Aug","2020-2059",0,1.2225,1.9425,3.1575,1.3175,0,36.265
"11517",234,"TICA","Aug","2060-2099",0,1.41,1.9225,3.3375,1.2925,0,33.9925
"11518",234,"ZION","Aug","1980-2019",0,1.36,2.2225,3.5875,1.08,0,9.215
"11519",234,"ZION","Aug","2020-2059",0,1.435,2.39,3.8325,2.135,0.52,7.5475
"11520",234,"ZION","Aug","2060-2099",0,1.445,2.5875,4.0275,1.195,0,7.6425
"11521",235,"ARCH","Aug","1980-2019",0,0.895,3.1575,4.0525,0.9425,0,1.0725
"11522",235,"ARCH","Aug","2020-2059",0,0.95,3.32,4.2725,1.015,0.1675,1.1
"11523",235,"ARCH","Aug","2060-2099",0,0.59,3.885,4.4725,0.705,0,0.3225
"11524",235,"BLCA","Aug","1980-2019",0,1.32,2.05,3.37,1.5825,0,14.68
"11525",235,"BLCA","Aug","2020-2059",0,1.6225,1.8825,3.5025,1.9925,0,16.42
"11526",235,"BLCA","Aug","2060-2099",0,1.72,1.885,3.6025,2.575,0,18.0925
"11527",235,"BRCA","Aug","1980-2019",0,1.46,1.6675,3.1325,2.48,0,12.3
"11528",235,"BRCA","Aug","2020-2059",0,1.73,1.605,3.335,2.4725,0.29,10.9825
"11529",235,"BRCA","Aug","2060-2099",0,1.6025,1.92,3.535,2.205,0,9.4125
"11530",235,"CANY","Aug","1980-2019",0,1.0425,3.1075,4.1625,1.0525,0,0.8425
"11531",235,"CANY","Aug","2020-2059",0,1.025,3.375,4.3975,1.1925,0.2625,0.9175
"11532",235,"CANY","Aug","2060-2099",0,0.7475,3.87,4.615,0.9075,0,0.3475
"11533",235,"CARE","Aug","1980-2019",0,1.13,2.4125,3.545,1.265,0,5.2075
"11534",235,"CARE","Aug","2020-2059",0,1.0875,2.6525,3.7375,1.525,0.34,4.7025
"11535",235,"CARE","Aug","2060-2099",0,0.87,3.0575,3.925,0.935,0,1.605
"11536",235,"CEBR","Aug","1980-2019",0,1.9425,0.3875,2.33,3.5675,0.57,178.5625
"11537",235,"CEBR","Aug","2020-2059",0,2.05,0.4575,2.5125,3.51,0.8925,168.01
"11538",235,"CEBR","Aug","2060-2099",0,2.1725,0.5475,2.7225,3.445,0.02,163.4325
"11539",235,"COLM","Aug","1980-2019",0,0.8875,2.9,3.79,1.2025,0,4.645
"11540",235,"COLM","Aug","2020-2059",0,0.9775,2.985,3.96,1.225,0,4.07
"11541",235,"COLM","Aug","2060-2099",0,1.3975,2.66,4.0575,1.93,0,4.335
"11542",235,"CURE","Aug","1980-2019",0,1.3025,1.71,3.01,1.63,0,5.3175
"11543",235,"CURE","Aug","2020-2059",0,1.35,1.865,3.2075,1.5175,0.1975,4.1975
"11544",235,"CURE","Aug","2060-2099",0,0.955,2.4175,3.3725,1.0125,0,2.865
"11545",235,"DINO","Aug","1980-2019",0,0.7625,2.835,3.5925,0.8225,0,2.765
"11546",235,"DINO","Aug","2020-2059",0,0.6525,3.1175,3.775,0.8225,0,1.735
"11547",235,"DINO","Aug","2060-2099",0,0.8725,3.0275,3.9,1.0625,0,1.46
"11548",235,"FOBU","Aug","1980-2019",0,1.56,1.18,2.73,1.0825,0,129.215
"11549",235,"FOBU","Aug","2020-2059",0,1.51,1.4625,2.9725,0.6675,0,121.7975
"11550",235,"FOBU","Aug","2060-2099",0,1.485,1.6125,3.1,0.6875,0,113.9825
"11551",235,"GOSP","Aug","1980-2019",0,0.7675,2.7575,3.525,0.745,0,6.51
"11552",235,"GOSP","Aug","2020-2059",0,0.615,3.225,3.8575,0.54,0,4.6375
"11553",235,"GOSP","Aug","2060-2099",0,0.5025,3.5775,4.0775,0.47,0,4.01
"11554",235,"HOVE","Aug","1980-2019",0,0.785,3.1975,3.9825,1,0,6.6775
"11555",235,"HOVE","Aug","2020-2059",0,0.9725,3.1775,4.155,1.0225,0,6.2875
"11556",235,"HOVE","Aug","2060-2099",0,0.7175,3.6375,4.3525,1.01,0,4.645
