"","doy","park","month","decades","accumswe_daily","aet_daily","deficit_daily","pet_daily","rain_daily","runoff_daily","soil_water_daily"
"3807",79,"CARE","Mar","2060-2099",0.01,0.75,0.685,1.4575,0.36,0.0625,27.2725
"3808",79,"CEBR","Mar","1980-2019",335.9975,0.0275,0,0.0275,0.125,3.8525,236.4025
"3809",79,"CEBR","Mar","2020-2059",226.6475,0.035,0,0.035,0.515,3.5425,241.0025
"3810",79,"CEBR","Mar","2060-2099",85.105,0.2,0.005,0.205,0.7175,6.4225,239.595
"3811",79,"COLM","Mar","1980-2019",0.085,0.9775,0.27,1.255,0.275,0.0275,46.37
"3812",79,"COLM","Mar","2020-2059",0,1.3225,0.54,1.8625,0.805,0,38.8475
"3813",79,"COLM","Mar","2060-2099",0,1.415,0.9175,2.3325,1.9775,0.175,30.45
"3814",79,"CURE","Mar","1980-2019",28.2225,0.245,0.045,0.2875,0.02,1.065,27.4625
"3815",79,"CURE","Mar","2020-2059",15.9175,0.7125,0.125,0.8375,0.3525,1.805,26.45
"3816",79,"CURE","Mar","2060-2099",0.0225,1.0975,0.33,1.4275,0.505,0.0175,22.6525
"3817",79,"DINO","Mar","1980-2019",1.0325,0.82,0.1225,0.94,0.22,0.4075,52.5575
"3818",79,"DINO","Mar","2020-2059",0.045,1.1,0.2175,1.33,0.825,0.0825,46.2725
"3819",79,"DINO","Mar","2060-2099",0.06,1.135,0.3825,1.5325,0.555,0.09,42
"3820",79,"FOBU","Mar","1980-2019",39.675,0.1825,0.0175,0.1975,0.185,0.9425,211.52
"3821",79,"FOBU","Mar","2020-2059",16.8475,0.37,0.1225,0.4925,0.41,0.05,207.38
"3822",79,"FOBU","Mar","2060-2099",5.2525,0.3775,0.0975,0.475,1.0825,0.1075,197.0375
"3823",79,"GOSP","Mar","1980-2019",3.1275,0.9375,0.07,1.01,0.9825,0.4775,81.7
"3824",79,"GOSP","Mar","2020-2059",0.03,1.2425,0.13,1.3775,0.9025,0.105,77.64
"3825",79,"GOSP","Mar","2060-2099",0.0625,1.165,0.13,1.3,1.395,0.4875,76.935
"3826",79,"HOVE","Mar","1980-2019",0.075,1.0225,0.295,1.33,0.4075,0.02,85.815
"3827",79,"HOVE","Mar","2020-2059",0,1.3975,0.555,1.945,0.5675,0.01,73.73
"3828",79,"HOVE","Mar","2060-2099",0,1.3225,0.9675,2.3,1.045,0,56.455
"3829",79,"NABR","Mar","1980-2019",0.185,0.8875,0.29,1.175,0.475,0.2325,39.105
"3830",79,"NABR","Mar","2020-2059",0,1.305,0.485,1.7975,0.565,0,32.995
"3831",79,"NABR","Mar","2060-2099",0,1.2375,0.86,2.0875,1.1525,0,26.26
"3832",79,"PISP","Mar","1980-2019",0.06,1.115,0.5275,1.6475,0.6475,0,52.3375
"3833",79,"PISP","Mar","2020-2059",0,1.2,0.6,1.8,0.7,0.0375,46.8825
"3834",79,"PISP","Mar","2060-2099",0,1.155,0.89,2.0575,1.1375,0.0175,39.295
"3835",79,"TICA","Mar","1980-2019",59.83,0.44,0.01,0.445,0.4925,3.7175,136.95
"3836",79,"TICA","Mar","2020-2059",13.0375,0.615,0.01,0.6275,2.0475,3.35,135.055
"3837",79,"TICA","Mar","2060-2099",1.95,0.91,0.025,0.94,1.415,1.1875,133.4725
"3838",79,"ZION","Mar","1980-2019",3.27,0.865,0.2075,1.085,0.72,1.025,37.015
"3839",79,"ZION","Mar","2020-2059",0.4525,0.91,0.135,1.05,1.6575,1.12,37.54
"3840",79,"ZION","Mar","2060-2099",0.22,1.1875,0.3,1.48,2.07,1.4675,35.2775
"3841",80,"ARCH","Mar","1980-2019",0.02,0.67,0.915,1.5875,0.5,0.1325,6.6625
"3842",80,"ARCH","Mar","2020-2059",0,0.8775,1.2025,2.08,0.45,0,4.695
"3843",80,"ARCH","Mar","2060-2099",0,1,1.535,2.5575,0.9375,0.0125,4.5525
"3844",80,"BLCA","Mar","1980-2019",1.0625,0.7425,0.0575,0.8,0.3725,1.225,92.2375
"3845",80,"BLCA","Mar","2020-2059",0.9475,0.995,0.095,1.0925,0.4875,0.035,89.76
"3846",80,"BLCA","Mar","2060-2099",0.2175,1.2125,0.3175,1.5375,0.8425,0.005,72.7475
"3847",80,"BRCA","Mar","1980-2019",11.5875,0.6475,0.1,0.745,0.2175,1.2125,49.68
"3848",80,"BRCA","Mar","2020-2059",0.89,0.73,0.0975,0.83,0.405,0.355,48.935
"3849",80,"BRCA","Mar","2060-2099",0.2925,0.83,0.245,1.0825,0.7175,0.1875,44.095
"3850",80,"CANY","Mar","1980-2019",0.04,0.4775,1.09,1.565,0.45,0.07,3.5325
"3851",80,"CANY","Mar","2020-2059",0.01,0.52,1.2675,1.7975,0.585,0.0375,2.0075
"3852",80,"CANY","Mar","2060-2099",0,0.5175,1.5275,2.0425,0.4625,0,2.085
"3853",80,"CARE","Mar","1980-2019",0.3025,0.725,0.455,1.18,0.25,0.07,39.19
"3854",80,"CARE","Mar","2020-2059",0.0575,0.8175,0.4825,1.2925,0.385,0.015,32.2925
"3855",80,"CARE","Mar","2060-2099",0.0225,0.7225,0.8125,1.54,0.3875,0.01,26.94
"3856",80,"CEBR","Mar","1980-2019",335.16,0,0,0,0.19,3.8625,236.995
"3857",80,"CEBR","Mar","2020-2059",226.0125,0,0,0,0.295,3.16,241.0025
"3858",80,"CEBR","Mar","2060-2099",84.2225,0.24,0.005,0.2475,0.49,4.0375,239.4225
"3859",80,"COLM","Mar","1980-2019",0.2325,1.02,0.3075,1.32,0.4575,0.0675,45.8275
"3860",80,"COLM","Mar","2020-2059",0,1.33,0.485,1.8225,0.7375,0,38.2675
"3861",80,"COLM","Mar","2060-2099",0,1.3875,0.9925,2.3875,1.005,0,30.0625
"3862",80,"CURE","Mar","1980-2019",27.365,0.3475,0.0575,0.4075,0.0425,0.765,27.4225
"3863",80,"CURE","Mar","2020-2059",15.4575,0.5575,0.0675,0.63,0.425,0.77,26.2725
"3864",80,"CURE","Mar","2060-2099",0.0325,1.005,0.4125,1.4175,0.53,0.0025,22.1925
"3865",80,"DINO","Mar","1980-2019",0.6825,0.8775,0.135,1.0125,0.27,0.4125,52
"3866",80,"DINO","Mar","2020-2059",0.07,1.015,0.245,1.25,0.71,0.0925,45.93
"3867",80,"DINO","Mar","2060-2099",0.0075,1.17,0.42,1.575,0.53,0.0325,41.37
"3868",80,"FOBU","Mar","1980-2019",37.4225,0.255,0.025,0.28,0.2325,0.275,213.7575
"3869",80,"FOBU","Mar","2020-2059",16.035,0.4675,0.09,0.55,0.675,0.02,208.8025
"3870",80,"FOBU","Mar","2060-2099",4.7125,0.3925,0.15,0.5575,0.6275,0.3525,197.855
"3871",80,"GOSP","Mar","1980-2019",2.4725,0.95,0.07,1.01,1.4775,1.055,81.8825
"3872",80,"GOSP","Mar","2020-2059",0.1275,1.2225,0.1125,1.33,1.6725,0.445,77.67
"3873",80,"GOSP","Mar","2060-2099",0.055,1.1825,0.145,1.33,1.5325,0.9075,76.4075
"3874",80,"HOVE","Mar","1980-2019",0.1375,1.0525,0.3625,1.4225,0.545,0.1475,85.1925
"3875",80,"HOVE","Mar","2020-2059",0,1.4075,0.515,1.92,0.6875,0,73
"3876",80,"HOVE","Mar","2060-2099",0,1.3575,0.99,2.3475,0.8925,0,56.01
"3877",80,"NABR","Mar","1980-2019",0.6325,0.88,0.3625,1.2375,0.5,0.3975,38.3925
"3878",80,"NABR","Mar","2020-2059",0,1.28,0.5,1.7625,0.63,0,32.35
"3879",80,"NABR","Mar","2060-2099",0,1.2575,0.875,2.13,1.1775,0,26.19
"3880",80,"PISP","Mar","1980-2019",0.0975,1.0925,0.5525,1.65,1.08,0.4125,51.9075
"3881",80,"PISP","Mar","2020-2059",0,1.1475,0.625,1.78,0.4325,0,46.1575
"3882",80,"PISP","Mar","2060-2099",0,1.135,0.9175,2.0675,0.7325,0,38.8725
"3883",80,"TICA","Mar","1980-2019",57.4475,0.535,0.0075,0.55,1.1625,3.705,136.865
"3884",80,"TICA","Mar","2020-2059",11.8125,0.615,0.01,0.6275,1.845,2.875,134.995
"3885",80,"TICA","Mar","2060-2099",2.045,0.9525,0.035,0.9975,2.04,1.885,133.0325
"3886",80,"ZION","Mar","1980-2019",3.855,0.855,0.22,1.08,0.85,0.895,36.4625
"3887",80,"ZION","Mar","2020-2059",0.1675,0.975,0.1425,1.1175,1.0925,0.8075,37.2125
"3888",80,"ZION","Mar","2060-2099",0.1875,1.0725,0.3175,1.385,1.4625,0.805,35.03
"3889",81,"ARCH","Mar","1980-2019",0.025,0.685,0.955,1.64,0.4075,0.135,6.2675
"3890",81,"ARCH","Mar","2020-2059",0,0.975,1.1525,2.1275,0.7975,0.0125,4.5025
"3891",81,"ARCH","Mar","2060-2099",0,0.9375,1.65,2.58,0.7,0,4.3175
"3892",81,"BLCA","Mar","1980-2019",1.14,0.7325,0.06,0.7975,0.315,0.445,91.8075
"3893",81,"BLCA","Mar","2020-2059",0.82,1.0775,0.1,1.1875,0.71,0.24,89.3675
"3894",81,"BLCA","Mar","2060-2099",0.0575,1.095,0.36,1.465,0.605,0.1975,72.225
"3895",81,"BRCA","Mar","1980-2019",10.3925,0.56,0.095,0.6575,0.48,1.55,49.7525
"3896",81,"BRCA","Mar","2020-2059",1.1875,0.7675,0.095,0.8575,0.6375,0.19,48.6725
"3897",81,"BRCA","Mar","2060-2099",0.085,0.9875,0.2625,1.2475,0.435,0.0525,43.75
"3898",81,"CANY","Mar","1980-2019",0.0375,0.49,1.1475,1.64,0.47,0.1925,3.345
"3899",81,"CANY","Mar","2020-2059",0,0.48,1.3625,1.8425,0.2975,0,1.83
"3900",81,"CANY","Mar","2060-2099",0,0.4525,1.67,2.13,0.4725,0.025,2.0625
"3901",81,"CARE","Mar","1980-2019",0.4125,0.8575,0.4375,1.2875,0.4425,0.19,38.8075
"3902",81,"CARE","Mar","2020-2059",0.0275,0.7825,0.5675,1.35,0.4975,0,32.045
"3903",81,"CARE","Mar","2060-2099",0.0375,0.7225,0.89,1.6125,0.455,0.01,26.645
"3904",81,"CEBR","Mar","1980-2019",333.5975,0,0,0,0.2725,3.9925,237.53
"3905",81,"CEBR","Mar","2020-2059",226.5025,0,0,0,0.455,3.3725,241.0025
"3906",81,"CEBR","Mar","2060-2099",81.7325,0.2225,0.005,0.23,0.9725,4.945,239.28
"3907",81,"COLM","Mar","1980-2019",0.1225,0.975,0.3025,1.2825,0.7125,0.055,45.66
"3908",81,"COLM","Mar","2020-2059",0,1.3325,0.5225,1.8525,0.905,0,37.83
"3909",81,"COLM","Mar","2060-2099",0,1.4875,0.9725,2.4475,1.1725,0,29.75
"3910",81,"CURE","Mar","1980-2019",26.185,0.2925,0.06,0.3525,0.04,1.1,27.4625
"3911",81,"CURE","Mar","2020-2059",14.36,0.6975,0.125,0.825,0.21,0.875,26.1075
"3912",81,"CURE","Mar","2060-2099",0.075,1.1075,0.4675,1.5775,0.33,0.0325,21.41
"3913",81,"DINO","Mar","1980-2019",0.1125,0.9975,0.1525,1.1425,0.4125,0.5375,51.46
"3914",81,"DINO","Mar","2020-2059",0.03,1.05,0.2775,1.335,0.4025,0.075,45.2325
"3915",81,"DINO","Mar","2060-2099",0.01,1.2,0.4975,1.7,0.3475,0,40.5375
"3916",81,"FOBU","Mar","1980-2019",35.385,0.1875,0.0525,0.24,0.575,0.6525,215.8625
"3917",81,"FOBU","Mar","2020-2059",14.8775,0.3775,0.1025,0.48,0.5525,0,210.355
"3918",81,"FOBU","Mar","2060-2099",3.98,0.495,0.1625,0.655,0.56,0.005,198.735
"3919",81,"GOSP","Mar","1980-2019",1.9925,0.99,0.0625,1.0525,1.9425,1.6575,81.72
"3920",81,"GOSP","Mar","2020-2059",0.07,1.21,0.13,1.34,0.9325,0.3425,77.16
"3921",81,"GOSP","Mar","2060-2099",0.0125,1.3025,0.15,1.4625,0.9675,0.295,75.825
"3922",81,"HOVE","Mar","1980-2019",0.1925,1.07,0.3775,1.45,0.555,0.2475,84.46
"3923",81,"HOVE","Mar","2020-2059",0,1.4025,0.5575,1.96,0.7275,0,72.32
"3924",81,"HOVE","Mar","2060-2099",0,1.2725,1.1025,2.3675,0.4275,0,55.165
"3925",81,"NABR","Mar","1980-2019",0.4275,0.9525,0.3375,1.29,0.57,0.6575,37.8325
"3926",81,"NABR","Mar","2020-2059",0.0075,1.1975,0.5525,1.7425,0.845,0,32.015
"3927",81,"NABR","Mar","2060-2099",0,1.19,0.945,2.1425,0.5875,0,25.585
"3928",81,"PISP","Mar","1980-2019",0.0325,1.1875,0.55,1.74,0.8175,0.02,51.61
"3929",81,"PISP","Mar","2020-2059",0,1.275,0.5675,1.8375,0.9925,0.01,45.8675
"3930",81,"PISP","Mar","2060-2099",0,1.1875,0.925,2.1125,0.4475,0,38.1275
"3931",81,"TICA","Mar","1980-2019",55.755,0.455,0.0075,0.465,1.7825,3.635,137.0825
"3932",81,"TICA","Mar","2020-2059",10.805,0.685,0.0075,0.6975,0.975,1.8025,134.8325
"3933",81,"TICA","Mar","2060-2099",1.7325,1.05,0.0375,1.0925,1.715,1.225,132.8675
"3934",81,"ZION","Mar","1980-2019",3.13,0.86,0.22,1.0725,1.2825,1.7525,36.3025
"3935",81,"ZION","Mar","2020-2059",0.5425,0.97,0.12,1.0975,1.6025,0.7325,37.215
"3936",81,"ZION","Mar","2060-2099",0.14,1.24,0.3075,1.55,1.205,0.5175,34.6425
"3937",82,"ARCH","Mar","1980-2019",0.0175,0.8,0.8925,1.6825,0.8775,0.13,6.2425
"3938",82,"ARCH","Mar","2020-2059",0,0.955,1.2175,2.1725,1.0425,0.005,4.605
"3939",82,"ARCH","Mar","2060-2099",0,0.88,1.75,2.63,0.9525,0.12,4.2625
"3940",82,"BLCA","Mar","1980-2019",1.2175,0.6825,0.05,0.735,0.8325,0.455,91.9625
"3941",82,"BLCA","Mar","2020-2059",0.195,1.1775,0.0775,1.265,0.7525,0.68,88.9275
"3942",82,"BLCA","Mar","2060-2099",0.1325,1.225,0.37,1.595,0.8125,0.025,71.845
"3943",82,"BRCA","Mar","1980-2019",9.8,0.57,0.08,0.655,0.1925,1.355,49.46
"3944",82,"BRCA","Mar","2020-2059",1.11,0.7925,0.08,0.8825,0.705,0.295,48.6575
"3945",82,"BRCA","Mar","2060-2099",0.4075,0.9475,0.2925,1.2425,0.6,0.36,43.1025
"3946",82,"CANY","Mar","1980-2019",0.03,0.5975,1.0775,1.675,0.6975,0.0875,3.3825
"3947",82,"CANY","Mar","2020-2059",0,0.4425,1.49,1.9475,0.1925,0,1.56
"3948",82,"CANY","Mar","2060-2099",0,0.465,1.735,2.19,0.23,0.015,1.8125
"3949",82,"CARE","Mar","1980-2019",0.335,0.715,0.445,1.1575,0.375,0.225,38.4125
"3950",82,"CARE","Mar","2020-2059",0.0575,0.79,0.68,1.4775,0.145,0,31.43
"3951",82,"CARE","Mar","2060-2099",0,0.8425,0.9025,1.7525,0.2575,0,26.1
"3952",82,"CEBR","Mar","1980-2019",334.7,0.02,0,0.02,0.1425,3.365,237.53
"3953",82,"CEBR","Mar","2020-2059",225.85,0.0225,0,0.0225,0.395,4.5225,241.025
"3954",82,"CEBR","Mar","2060-2099",80.1925,0.3575,0,0.36,0.6125,5.055,239.2225
"3955",82,"COLM","Mar","1980-2019",0.075,1.13,0.275,1.4025,1.1775,0.225,45.615
"3956",82,"COLM","Mar","2020-2059",0,1.4175,0.475,1.9,1.1875,0,37.5975
"3957",82,"COLM","Mar","2060-2099",0,1.39,1.11,2.485,0.63,0,29.005
"3958",82,"CURE","Mar","1980-2019",24.5275,0.3125,0.045,0.355,0.1025,1.5675,27.5275
"3959",82,"CURE","Mar","2020-2059",13.315,0.605,0.115,0.7225,0.3125,0.9475,25.9575
"3960",82,"CURE","Mar","2060-2099",0,1.165,0.51,1.6925,0.37,0.045,20.6375
"3961",82,"DINO","Mar","1980-2019",0.165,0.855,0.1275,0.985,0.5475,0.0625,51.17
"3962",82,"DINO","Mar","2020-2059",0.0425,1.0525,0.3575,1.3975,0.3075,0,44.51
"3963",82,"DINO","Mar","2060-2099",0.0125,1.23,0.5625,1.795,0.245,0,39.5375
"3964",82,"FOBU","Mar","1980-2019",33.0475,0.135,0.0425,0.18,0.4375,0.3475,218.7025
"3965",82,"FOBU","Mar","2020-2059",13.2775,0.415,0.0925,0.515,0.2325,0,211.9525
"3966",82,"FOBU","Mar","2060-2099",3.195,0.53,0.1575,0.6975,1.0925,0,200.185
"3967",82,"GOSP","Mar","1980-2019",1.1525,0.985,0.0625,1.0525,1.195,1.52,81.3225
"3968",82,"GOSP","Mar","2020-2059",0.1625,1.2,0.1525,1.35,0.79,0.035,76.715
"3969",82,"GOSP","Mar","2060-2099",0,1.37,0.1575,1.5325,1.62,0.66,75.425
"3970",82,"HOVE","Mar","1980-2019",0.1325,1.035,0.3575,1.4025,0.66,0.2425,83.9075
"3971",82,"HOVE","Mar","2020-2059",0,1.4725,0.5325,2.005,0.9575,0,71.82
"3972",82,"HOVE","Mar","2060-2099",0,1.2925,1.11,2.405,0.3425,0,54.21
"3973",82,"NABR","Mar","1980-2019",0.215,0.9075,0.3325,1.2475,0.5,0.3075,37.3575
"3974",82,"NABR","Mar","2020-2059",0,1.3525,0.4925,1.84,1.2675,0,31.94
"3975",82,"NABR","Mar","2060-2099",0,1.165,1.0225,2.18,0.69,0,25.1025
"3976",82,"PISP","Mar","1980-2019",0.0425,1.17,0.5225,1.695,0.955,0.235,51.19
"3977",82,"PISP","Mar","2020-2059",0,1.2575,0.6475,1.9,0.7825,0,45.39
"3978",82,"PISP","Mar","2060-2099",0,1.1075,1.0325,2.14,0.7225,0,37.7375
"3979",82,"TICA","Mar","1980-2019",54.06,0.275,0.0025,0.2875,1.23,4.6725,137.025
"3980",82,"TICA","Mar","2020-2059",10.895,0.69,0.0225,0.7225,0.935,1.04,134.5625
"3981",82,"TICA","Mar","2060-2099",1.2425,1.17,0.0325,1.1975,1.2675,0.81,132.6625
"3982",82,"ZION","Mar","1980-2019",2.8875,0.72,0.205,0.9175,1.135,1.935,35.95
"3983",82,"ZION","Mar","2020-2059",0.63,1.1075,0.15,1.2525,1.59,0.7475,37.3
"3984",82,"ZION","Mar","2060-2099",0.34,1.22,0.335,1.565,1.61,1.1175,34.045
"3985",83,"ARCH","Mar","1980-2019",0.005,0.7175,0.9575,1.6725,0.3075,0.0375,5.8
"3986",83,"ARCH","Mar","2020-2059",0,0.905,1.3175,2.2225,0.8575,0,4.545
"3987",83,"ARCH","Mar","2060-2099",0,1,1.7125,2.71,0.545,0,3.825
"3988",83,"BLCA","Mar","1980-2019",0.9925,0.6425,0.0475,0.685,0.4,0.385,91.6825
"3989",83,"BLCA","Mar","2020-2059",0.0675,1.1925,0.0825,1.2675,1.1625,0.1175,88.9625
"3990",83,"BLCA","Mar","2060-2099",0.0225,1.21,0.4075,1.6225,1.195,0.2775,71.6675
"3991",83,"BRCA","Mar","1980-2019",8.3425,0.5675,0.085,0.645,0.1475,1.645,49.1425
"3992",83,"BRCA","Mar","2020-2059",1.1,0.9175,0.09,0.9975,0.7575,0.38,48.3875
"3993",83,"BRCA","Mar","2060-2099",0.075,0.925,0.3375,1.26,0.285,0.39,42.43
"3994",83,"CANY","Mar","1980-2019",0.0125,0.515,1.1225,1.6375,0.245,0.05,3.0775
"3995",83,"CANY","Mar","2020-2059",0,0.455,1.555,2.0125,0.3075,0,1.4125
"3996",83,"CANY","Mar","2060-2099",0,0.7125,1.55,2.255,0.6925,0,1.7925
"3997",83,"CARE","Mar","1980-2019",0.17,0.655,0.4575,1.1125,0.1525,0.2,37.8725
"3998",83,"CARE","Mar","2020-2059",0.0525,0.825,0.615,1.4425,0.445,0,31.1075
"3999",83,"CARE","Mar","2060-2099",0,0.9875,0.8325,1.815,0.705,0,25.8275
"4000",83,"CEBR","Mar","1980-2019",334.275,0.02,0,0.02,0.3725,2.8375,237.51
"4001",83,"CEBR","Mar","2020-2059",224.78,0,0,0,0.695,4.85,241.0325
"4002",83,"CEBR","Mar","2060-2099",78.4425,0.4025,0,0.405,0.4975,3.1125,239.085
"4003",83,"COLM","Mar","1980-2019",0.0475,1.07,0.3,1.375,0.6,0.1725,45.0075
"4004",83,"COLM","Mar","2020-2059",0,1.36,0.5925,1.9625,0.6325,0,36.8675
"4005",83,"COLM","Mar","2060-2099",0,1.455,1.0925,2.5725,0.6075,0,28.15
"4006",83,"CURE","Mar","1980-2019",23.585,0.3225,0.055,0.3775,0.035,0.9975,27.29
"4007",83,"CURE","Mar","2020-2059",12.425,0.7425,0.1325,0.875,0.37,0.9175,25.59
"4008",83,"CURE","Mar","2060-2099",0,1.23,0.58,1.815,0.43,0,19.8425
"4009",83,"DINO","Mar","1980-2019",0.1675,0.835,0.1425,0.985,0.45,0.125,50.74
"4010",83,"DINO","Mar","2020-2059",0.095,1.08,0.3425,1.415,0.4625,0.015,43.9275
"4011",83,"DINO","Mar","2060-2099",0,1.4025,0.485,1.8825,0.555,0,38.7175
"4012",83,"FOBU","Mar","1980-2019",30.9425,0.2125,0.0525,0.26,0.2975,0.42,221.1775
"4013",83,"FOBU","Mar","2020-2059",12.635,0.45,0.105,0.55,0.72,0,213.13
"4014",83,"FOBU","Mar","2060-2099",2.77,0.44,0.1525,0.59,0.545,0,200.9975
"4015",83,"GOSP","Mar","1980-2019",0.59,0.96,0.0775,1.0325,0.9725,1.1425,80.975
"4016",83,"GOSP","Mar","2020-2059",0.06,1.2925,0.1425,1.44,1.185,0.28,76.44
"4017",83,"GOSP","Mar","2060-2099",0.0025,1.3575,0.16,1.5225,1.0125,0.1625,74.9175
"4018",83,"HOVE","Mar","1980-2019",0.045,1.085,0.3675,1.46,0.3,0.1125,83.1
"4019",83,"HOVE","Mar","2020-2059",0,1.465,0.6,2.0625,0.9225,0,71.28
"4020",83,"HOVE","Mar","2060-2099",0,1.38,1.0975,2.4625,0.445,0,53.28
"4021",83,"NABR","Mar","1980-2019",0.1225,0.9675,0.325,1.2975,0.3025,0.1675,36.64
"4022",83,"NABR","Mar","2020-2059",0,1.345,0.5525,1.9,0.9025,0,31.49
"4023",83,"NABR","Mar","2060-2099",0,1.23,1.01,2.24,0.4,0,24.2775
"4024",83,"PISP","Mar","1980-2019",0.0725,1.165,0.5025,1.6625,0.7,0.14,50.5925
"4025",83,"PISP","Mar","2020-2059",0.0025,1.3175,0.63,1.945,0.65,0,44.73
"4026",83,"PISP","Mar","2060-2099",0,1.105,1.115,2.23,0.2425,0,36.8675
"4027",83,"TICA","Mar","1980-2019",52.08,0.3225,0.0025,0.33,1.47,4.99,137.035
"4028",83,"TICA","Mar","2020-2059",10.1775,0.835,0.015,0.855,1.215,1.6825,134.515
"4029",83,"TICA","Mar","2060-2099",0.975,1.1175,0.025,1.145,2.505,1.6475,132.86
"4030",83,"ZION","Mar","1980-2019",2.4875,0.855,0.19,1.0525,1.0725,1.3775,35.66
"4031",83,"ZION","Mar","2020-2059",0.345,1.265,0.1475,1.4275,1.9325,1.0425,37.2275
"4032",83,"ZION","Mar","2060-2099",0.035,1.2475,0.3825,1.62,0.665,0.66,33.1325
"4033",84,"ARCH","Mar","1980-2019",0.0325,0.6725,1.0025,1.6675,0.6425,0.0875,5.7
"4034",84,"ARCH","Mar","2020-2059",0,0.9775,1.3375,2.3075,0.53,0,4.1075
"4035",84,"ARCH","Mar","2060-2099",0,0.9025,1.8725,2.7575,0.4975,0,3.4275
"4036",84,"BLCA","Mar","1980-2019",1.24,0.755,0.0575,0.82,0.1425,0.17,91.1725
"4037",84,"BLCA","Mar","2020-2059",0.17,1.055,0.07,1.1275,0.93,0.1225,88.755
"4038",84,"BLCA","Mar","2060-2099",0.115,1.2375,0.43,1.6775,0.615,0.3025,70.75
"4039",84,"BRCA","Mar","1980-2019",6.8525,0.6375,0.0925,0.7325,0.095,1.815,48.6675
"4040",84,"BRCA","Mar","2020-2059",1.0725,0.875,0.1225,0.9975,0.92,0.6,48.045
"4041",84,"BRCA","Mar","2060-2099",0.1425,1.055,0.355,1.4075,0.455,0.1225,41.7525
"4042",84,"CANY","Mar","1980-2019",0.0175,0.5,1.1325,1.6325,0.5875,0.1075,3.085
"4043",84,"CANY","Mar","2020-2059",0.025,0.59,1.3375,1.9225,0.8525,0.025,1.6525
"4044",84,"CANY","Mar","2060-2099",0,0.51,1.735,2.2625,0.385,0,1.67
"4045",84,"CARE","Mar","1980-2019",0.095,0.685,0.495,1.175,0.115,0.11,37.3125
"4046",84,"CARE","Mar","2020-2059",0.095,0.825,0.595,1.4175,0.745,0,31.0425
"4047",84,"CARE","Mar","2060-2099",0.005,0.8025,0.8725,1.6875,0.41,0,25.43
"4048",84,"CEBR","Mar","1980-2019",334.275,0.035,0,0.035,0.135,2.5525,237.5
"4049",84,"CEBR","Mar","2020-2059",222.7725,0,0,0,0.7225,5.49,241.07
"4050",84,"CEBR","Mar","2060-2099",76.92,0.2825,0,0.285,0.675,3.4225,239.2025
"4051",84,"COLM","Mar","1980-2019",0.16,1,0.3325,1.3325,0.475,0.085,44.4475
"4052",84,"COLM","Mar","2020-2059",0,1.4475,0.615,2.0575,0.785,0,36.2175
"4053",84,"COLM","Mar","2060-2099",0,1.5175,1.135,2.6525,0.7675,0,27.4
"4054",84,"CURE","Mar","1980-2019",22.41,0.335,0.0675,0.4,0.01,1.39,26.975
"4055",84,"CURE","Mar","2020-2059",10.7925,0.6825,0.165,0.8475,0.31,1.4775,25.455
"4056",84,"CURE","Mar","2060-2099",0.0025,1.2025,0.6425,1.845,0.3025,0,18.9475
"4057",84,"DINO","Mar","1980-2019",0.2725,0.9025,0.17,1.0675,0.42,0.0425,50.27
"4058",84,"DINO","Mar","2020-2059",0.205,1.18,0.29,1.4725,1.085,0.0525,43.8175
"4059",84,"DINO","Mar","2060-2099",0.0025,1.3125,0.5025,1.82,0.9775,0,38.375
"4060",84,"FOBU","Mar","1980-2019",29.2325,0.2625,0.07,0.3275,0.1275,0.035,223.1075
"4061",84,"FOBU","Mar","2020-2059",12.085,0.4475,0.08,0.5325,1.0075,0,214.5125
"4062",84,"FOBU","Mar","2060-2099",2.3475,0.5575,0.13,0.6875,0.645,0.0175,201.645
"4063",84,"GOSP","Mar","1980-2019",0.365,0.96,0.0875,1.0425,0.8425,0.61,80.7225
"4064",84,"GOSP","Mar","2020-2059",0.0775,1.2475,0.145,1.395,1.94,0.205,76.9325
"4065",84,"GOSP","Mar","2060-2099",0,1.4475,0.1425,1.5775,1.2425,0.0025,74.72
"4066",84,"HOVE","Mar","1980-2019",0.0475,1.1125,0.3375,1.45,0.3975,0.0175,82.41
"4067",84,"HOVE","Mar","2020-2059",0,1.5,0.615,2.1175,0.645,0,70.43
"4068",84,"HOVE","Mar","2060-2099",0,1.3825,1.13,2.5125,0.3775,0,52.285
"4069",84,"NABR","Mar","1980-2019",0.16,0.9575,0.35,1.3175,0.39,0.135,35.9875
"4070",84,"NABR","Mar","2020-2059",0,1.385,0.55,1.925,0.81,0,30.915
"4071",84,"NABR","Mar","2060-2099",0,1.23,1.0575,2.2775,0.435,0,23.485
"4072",84,"PISP","Mar","1980-2019",0.0325,1.1125,0.575,1.6825,0.705,0.0775,50.1725
"4073",84,"PISP","Mar","2020-2059",0.0025,1.2225,0.715,1.935,0.82,0,44.3225
"4074",84,"PISP","Mar","2060-2099",0,1.165,1.0925,2.26,0.4325,0,36.135
"4075",84,"TICA","Mar","1980-2019",48.225,0.43,0.0075,0.4425,0.72,5.0325,136.8575
"4076",84,"TICA","Mar","2020-2059",9.9525,0.7775,0.01,0.785,3.2475,2.8175,135.3
"4077",84,"TICA","Mar","2060-2099",1.11,1.0425,0.03,1.07,2.54,1.38,133.495
