"","year","park","variable","annual_value","averages","decades"
"17085",2052,"DINO","PET",789.2,"annual_avg_wc","2020-2059"
"17086",2052,"DINO","Deficit",577.9,"annual_avg_wc","2020-2059"
"17087",2052,"DINO","AET",209.2,"annual_avg_wc","2020-2059"
"17088",2052,"FOBU","Soil Water",147.344262295082,"annual_avg_wc","2020-2059"
"17089",2052,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"17090",2052,"FOBU","Rain",272.7,"annual_avg_wc","2020-2059"
"17091",2052,"FOBU","Accumulated SWE",62.7,"annual_avg_wc","2020-2059"
"17092",2052,"FOBU","PET",564.6,"annual_avg_wc","2020-2059"
"17093",2052,"FOBU","Deficit",243.2,"annual_avg_wc","2020-2059"
"17094",2052,"FOBU","AET",321.5,"annual_avg_wc","2020-2059"
"17095",2052,"GOSP","Soil Water",47.0732240437158,"annual_avg_wc","2020-2059"
"17096",2052,"GOSP","Runoff",112.4,"annual_avg_wc","2020-2059"
"17097",2052,"GOSP","Rain",407.5,"annual_avg_wc","2020-2059"
"17098",2052,"GOSP","Accumulated SWE",5.3,"annual_avg_wc","2020-2059"
"17099",2052,"GOSP","PET",796.1,"annual_avg_wc","2020-2059"
"17100",2052,"GOSP","Deficit",469.9,"annual_avg_wc","2020-2059"
"17101",2052,"GOSP","AET",326.2,"annual_avg_wc","2020-2059"
"17102",2052,"HOVE","Soil Water",39.883606557377,"annual_avg_wc","2020-2059"
"17103",2052,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"17104",2052,"HOVE","Rain",239.6,"annual_avg_wc","2020-2059"
"17105",2052,"HOVE","Accumulated SWE",9.9,"annual_avg_wc","2020-2059"
"17106",2052,"HOVE","PET",893.4,"annual_avg_wc","2020-2059"
"17107",2052,"HOVE","Deficit",592.4,"annual_avg_wc","2020-2059"
"17108",2052,"HOVE","AET",300.9,"annual_avg_wc","2020-2059"
"17109",2052,"NABR","Soil Water",23.6688524590164,"annual_avg_wc","2020-2059"
"17110",2052,"NABR","Runoff",17.4,"annual_avg_wc","2020-2059"
"17111",2052,"NABR","Rain",298.6,"annual_avg_wc","2020-2059"
"17112",2052,"NABR","Accumulated SWE",5.8,"annual_avg_wc","2020-2059"
"17113",2052,"NABR","PET",856.2,"annual_avg_wc","2020-2059"
"17114",2052,"NABR","Deficit",536.7,"annual_avg_wc","2020-2059"
"17115",2052,"NABR","AET",318.2,"annual_avg_wc","2020-2059"
"17116",2052,"PISP","Soil Water",22.9188524590164,"annual_avg_wc","2020-2059"
"17117",2052,"PISP","Runoff",0,"annual_avg_wc","2020-2059"
"17118",2052,"PISP","Rain",230.5,"annual_avg_wc","2020-2059"
"17119",2052,"PISP","Accumulated SWE",3.5,"annual_avg_wc","2020-2059"
"17120",2052,"PISP","PET",940.8,"annual_avg_wc","2020-2059"
"17121",2052,"PISP","Deficit",663.6,"annual_avg_wc","2020-2059"
"17122",2052,"PISP","AET",275.9,"annual_avg_wc","2020-2059"
"17123",2052,"TICA","Soil Water",90.3453551912568,"annual_avg_wc","2020-2059"
"17124",2052,"TICA","Runoff",337.7,"annual_avg_wc","2020-2059"
"17125",2052,"TICA","Rain",454.6,"annual_avg_wc","2020-2059"
"17126",2052,"TICA","Accumulated SWE",121.8,"annual_avg_wc","2020-2059"
"17127",2052,"TICA","PET",607,"annual_avg_wc","2020-2059"
"17128",2052,"TICA","Deficit",282,"annual_avg_wc","2020-2059"
"17129",2052,"TICA","AET",324.1,"annual_avg_wc","2020-2059"
"17130",2052,"ZION","Soil Water",20.1975409836066,"annual_avg_wc","2020-2059"
"17131",2052,"ZION","Runoff",131.3,"annual_avg_wc","2020-2059"
"17132",2052,"ZION","Rain",378.1,"annual_avg_wc","2020-2059"
"17133",2052,"ZION","Accumulated SWE",14.8,"annual_avg_wc","2020-2059"
"17134",2052,"ZION","PET",781.9,"annual_avg_wc","2020-2059"
"17135",2052,"ZION","Deficit",457.8,"annual_avg_wc","2020-2059"
"17136",2052,"ZION","AET",324.5,"annual_avg_wc","2020-2059"
"17137",2053,"ARCH","Soil Water",4.84219178082192,"annual_avg_wc","2020-2059"
"17138",2053,"ARCH","Runoff",32.2,"annual_avg_wc","2020-2059"
"17139",2053,"ARCH","Rain",404.1,"annual_avg_wc","2020-2059"
"17140",2053,"ARCH","Accumulated SWE",1,"annual_avg_wc","2020-2059"
"17141",2053,"ARCH","PET",1041.1,"annual_avg_wc","2020-2059"
"17142",2053,"ARCH","Deficit",666,"annual_avg_wc","2020-2059"
"17143",2053,"ARCH","AET",374.6,"annual_avg_wc","2020-2059"
"17144",2053,"BLCA","Soil Water",81.1068493150685,"annual_avg_wc","2020-2059"
"17145",2053,"BLCA","Runoff",159.5,"annual_avg_wc","2020-2059"
"17146",2053,"BLCA","Rain",731.5,"annual_avg_wc","2020-2059"
"17147",2053,"BLCA","Accumulated SWE",6.8,"annual_avg_wc","2020-2059"
"17148",2053,"BLCA","PET",760.7,"annual_avg_wc","2020-2059"
"17149",2053,"BLCA","Deficit",145.3,"annual_avg_wc","2020-2059"
"17150",2053,"BLCA","AET",614.4,"annual_avg_wc","2020-2059"
"17151",2053,"BRCA","Soil Water",32.5531506849315,"annual_avg_wc","2020-2059"
"17152",2053,"BRCA","Runoff",84.4,"annual_avg_wc","2020-2059"
"17153",2053,"BRCA","Rain",482.6,"annual_avg_wc","2020-2059"
"17154",2053,"BRCA","Accumulated SWE",11.9,"annual_avg_wc","2020-2059"
"17155",2053,"BRCA","PET",755,"annual_avg_wc","2020-2059"
"17156",2053,"BRCA","Deficit",325.2,"annual_avg_wc","2020-2059"
"17157",2053,"BRCA","AET",429.1,"annual_avg_wc","2020-2059"
"17158",2053,"CANY","Soil Water",2.53287671232877,"annual_avg_wc","2020-2059"
"17159",2053,"CANY","Runoff",18.9,"annual_avg_wc","2020-2059"
"17160",2053,"CANY","Rain",229.9,"annual_avg_wc","2020-2059"
"17161",2053,"CANY","Accumulated SWE",1.8,"annual_avg_wc","2020-2059"
"17162",2053,"CANY","PET",987.3,"annual_avg_wc","2020-2059"
"17163",2053,"CANY","Deficit",771.6,"annual_avg_wc","2020-2059"
"17164",2053,"CANY","AET",215.3,"annual_avg_wc","2020-2059"
"17165",2053,"CARE","Soil Water",13.52,"annual_avg_wc","2020-2059"
"17166",2053,"CARE","Runoff",0,"annual_avg_wc","2020-2059"
"17167",2053,"CARE","Rain",239.2,"annual_avg_wc","2020-2059"
"17168",2053,"CARE","Accumulated SWE",10.1,"annual_avg_wc","2020-2059"
"17169",2053,"CARE","PET",821.9,"annual_avg_wc","2020-2059"
"17170",2053,"CARE","Deficit",575.1,"annual_avg_wc","2020-2059"
"17171",2053,"CARE","AET",247.2,"annual_avg_wc","2020-2059"
"17172",2053,"CEBR","Soil Water",228.274246575342,"annual_avg_wc","2020-2059"
"17173",2053,"CEBR","Runoff",708.9,"annual_avg_wc","2020-2059"
"17174",2053,"CEBR","Rain",776.5,"annual_avg_wc","2020-2059"
"17175",2053,"CEBR","Accumulated SWE",82.3,"annual_avg_wc","2020-2059"
"17176",2053,"CEBR","PET",490.9,"annual_avg_wc","2020-2059"
"17177",2053,"CEBR","Deficit",35.5,"annual_avg_wc","2020-2059"
"17178",2053,"CEBR","AET",453.7,"annual_avg_wc","2020-2059"
"17179",2053,"COLM","Soil Water",19.2243835616438,"annual_avg_wc","2020-2059"
"17180",2053,"COLM","Runoff",0,"annual_avg_wc","2020-2059"
"17181",2053,"COLM","Rain",391.6,"annual_avg_wc","2020-2059"
"17182",2053,"COLM","Accumulated SWE",2.5,"annual_avg_wc","2020-2059"
"17183",2053,"COLM","PET",976.4,"annual_avg_wc","2020-2059"
"17184",2053,"COLM","Deficit",573.9,"annual_avg_wc","2020-2059"
"17185",2053,"COLM","AET",402.2,"annual_avg_wc","2020-2059"
"17186",2053,"CURE","Soil Water",14.9652054794521,"annual_avg_wc","2020-2059"
"17187",2053,"CURE","Runoff",56.4,"annual_avg_wc","2020-2059"
"17188",2053,"CURE","Rain",380.7,"annual_avg_wc","2020-2059"
"17189",2053,"CURE","Accumulated SWE",16.9,"annual_avg_wc","2020-2059"
"17190",2053,"CURE","PET",719.8,"annual_avg_wc","2020-2059"
"17191",2053,"CURE","Deficit",344.3,"annual_avg_wc","2020-2059"
"17192",2053,"CURE","AET",374.8,"annual_avg_wc","2020-2059"
"17193",2053,"DINO","Soil Water",22.912602739726,"annual_avg_wc","2020-2059"
"17194",2053,"DINO","Runoff",0.3,"annual_avg_wc","2020-2059"
"17195",2053,"DINO","Rain",290.1,"annual_avg_wc","2020-2059"
"17196",2053,"DINO","Accumulated SWE",16.6,"annual_avg_wc","2020-2059"
"17197",2053,"DINO","PET",823.2,"annual_avg_wc","2020-2059"
"17198",2053,"DINO","Deficit",509.5,"annual_avg_wc","2020-2059"
"17199",2053,"DINO","AET",313.3,"annual_avg_wc","2020-2059"
"17200",2053,"FOBU","Soil Water",186.361917808219,"annual_avg_wc","2020-2059"
"17201",2053,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"17202",2053,"FOBU","Rain",266.3,"annual_avg_wc","2020-2059"
"17203",2053,"FOBU","Accumulated SWE",44.6,"annual_avg_wc","2020-2059"
"17204",2053,"FOBU","PET",566.9,"annual_avg_wc","2020-2059"
"17205",2053,"FOBU","Deficit",199.9,"annual_avg_wc","2020-2059"
"17206",2053,"FOBU","AET",366.5,"annual_avg_wc","2020-2059"
"17207",2053,"GOSP","Soil Water",52.5728767123288,"annual_avg_wc","2020-2059"
"17208",2053,"GOSP","Runoff",76.5,"annual_avg_wc","2020-2059"
"17209",2053,"GOSP","Rain",374.2,"annual_avg_wc","2020-2059"
"17210",2053,"GOSP","Accumulated SWE",12.4,"annual_avg_wc","2020-2059"
"17211",2053,"GOSP","PET",772.9,"annual_avg_wc","2020-2059"
"17212",2053,"GOSP","Deficit",439.9,"annual_avg_wc","2020-2059"
"17213",2053,"GOSP","AET",331.8,"annual_avg_wc","2020-2059"
"17214",2053,"HOVE","Soil Water",31.0953424657534,"annual_avg_wc","2020-2059"
"17215",2053,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"17216",2053,"HOVE","Rain",375.4,"annual_avg_wc","2020-2059"
"17217",2053,"HOVE","Accumulated SWE",1.5,"annual_avg_wc","2020-2059"
"17218",2053,"HOVE","PET",995.4,"annual_avg_wc","2020-2059"
"17219",2053,"HOVE","Deficit",620.7,"annual_avg_wc","2020-2059"
"17220",2053,"HOVE","AET",374.4,"annual_avg_wc","2020-2059"
"17221",2053,"NABR","Soil Water",20.8619178082192,"annual_avg_wc","2020-2059"
"17222",2053,"NABR","Runoff",91.7,"annual_avg_wc","2020-2059"
"17223",2053,"NABR","Rain",511.8,"annual_avg_wc","2020-2059"
"17224",2053,"NABR","Accumulated SWE",1.9,"annual_avg_wc","2020-2059"
"17225",2053,"NABR","PET",958.2,"annual_avg_wc","2020-2059"
"17226",2053,"NABR","Deficit",519.9,"annual_avg_wc","2020-2059"
"17227",2053,"NABR","AET",437.2,"annual_avg_wc","2020-2059"
"17228",2053,"PISP","Soil Water",21.0076712328767,"annual_avg_wc","2020-2059"
"17229",2053,"PISP","Runoff",0,"annual_avg_wc","2020-2059"
"17230",2053,"PISP","Rain",411,"annual_avg_wc","2020-2059"
"17231",2053,"PISP","Accumulated SWE",0.2,"annual_avg_wc","2020-2059"
"17232",2053,"PISP","PET",1052.3,"annual_avg_wc","2020-2059"
"17233",2053,"PISP","Deficit",668.4,"annual_avg_wc","2020-2059"
"17234",2053,"PISP","AET",384.4,"annual_avg_wc","2020-2059"
"17235",2053,"TICA","Soil Water",101.210136986301,"annual_avg_wc","2020-2059"
"17236",2053,"TICA","Runoff",337.1,"annual_avg_wc","2020-2059"
"17237",2053,"TICA","Rain",619.2,"annual_avg_wc","2020-2059"
"17238",2053,"TICA","Accumulated SWE",80.3,"annual_avg_wc","2020-2059"
"17239",2053,"TICA","PET",630.5,"annual_avg_wc","2020-2059"
"17240",2053,"TICA","Deficit",213.1,"annual_avg_wc","2020-2059"
"17241",2053,"TICA","AET",417.3,"annual_avg_wc","2020-2059"
"17242",2053,"ZION","Soil Water",22.5953424657534,"annual_avg_wc","2020-2059"
"17243",2053,"ZION","Runoff",176.2,"annual_avg_wc","2020-2059"
"17244",2053,"ZION","Rain",652.5,"annual_avg_wc","2020-2059"
"17245",2053,"ZION","Accumulated SWE",3.2,"annual_avg_wc","2020-2059"
"17246",2053,"ZION","PET",896.6,"annual_avg_wc","2020-2059"
"17247",2053,"ZION","Deficit",432.7,"annual_avg_wc","2020-2059"
"17248",2053,"ZION","AET",463.7,"annual_avg_wc","2020-2059"
"17249",2054,"ARCH","Soil Water",3.93780821917808,"annual_avg_wc","2020-2059"
"17250",2054,"ARCH","Runoff",23.4,"annual_avg_wc","2020-2059"
"17251",2054,"ARCH","Rain",282.9,"annual_avg_wc","2020-2059"
"17252",2054,"ARCH","Accumulated SWE",4.6,"annual_avg_wc","2020-2059"
"17253",2054,"ARCH","PET",1003,"annual_avg_wc","2020-2059"
"17254",2054,"ARCH","Deficit",737.4,"annual_avg_wc","2020-2059"
"17255",2054,"ARCH","AET",266.1,"annual_avg_wc","2020-2059"
"17256",2054,"BLCA","Soil Water",63.2512328767123,"annual_avg_wc","2020-2059"
"17257",2054,"BLCA","Runoff",75.9,"annual_avg_wc","2020-2059"
"17258",2054,"BLCA","Rain",519.4,"annual_avg_wc","2020-2059"
"17259",2054,"BLCA","Accumulated SWE",5.8,"annual_avg_wc","2020-2059"
"17260",2054,"BLCA","PET",766.5,"annual_avg_wc","2020-2059"
"17261",2054,"BLCA","Deficit",262.2,"annual_avg_wc","2020-2059"
"17262",2054,"BLCA","AET",505.5,"annual_avg_wc","2020-2059"
"17263",2054,"BRCA","Soil Water",34.3268493150685,"annual_avg_wc","2020-2059"
"17264",2054,"BRCA","Runoff",63.5,"annual_avg_wc","2020-2059"
"17265",2054,"BRCA","Rain",396.7,"annual_avg_wc","2020-2059"
"17266",2054,"BRCA","Accumulated SWE",29.3,"annual_avg_wc","2020-2059"
"17267",2054,"BRCA","PET",702,"annual_avg_wc","2020-2059"
"17268",2054,"BRCA","Deficit",331.9,"annual_avg_wc","2020-2059"
"17269",2054,"BRCA","AET",370.5,"annual_avg_wc","2020-2059"
"17270",2054,"CANY","Soil Water",2.9041095890411,"annual_avg_wc","2020-2059"
"17271",2054,"CANY","Runoff",36.2,"annual_avg_wc","2020-2059"
"17272",2054,"CANY","Rain",216.6,"annual_avg_wc","2020-2059"
"17273",2054,"CANY","Accumulated SWE",3.5,"annual_avg_wc","2020-2059"
"17274",2054,"CANY","PET",955.3,"annual_avg_wc","2020-2059"
"17275",2054,"CANY","Deficit",757.2,"annual_avg_wc","2020-2059"
"17276",2054,"CANY","AET",198.1,"annual_avg_wc","2020-2059"
"17277",2054,"CARE","Soil Water",20.9490410958904,"annual_avg_wc","2020-2059"
"17278",2054,"CARE","Runoff",10.9,"annual_avg_wc","2020-2059"
"17279",2054,"CARE","Rain",234.2,"annual_avg_wc","2020-2059"
"17280",2054,"CARE","Accumulated SWE",25.2,"annual_avg_wc","2020-2059"
"17281",2054,"CARE","PET",790,"annual_avg_wc","2020-2059"
"17282",2054,"CARE","Deficit",520.3,"annual_avg_wc","2020-2059"
"17283",2054,"CARE","AET",269.2,"annual_avg_wc","2020-2059"
"17284",2054,"CEBR","Soil Water",217.878356164384,"annual_avg_wc","2020-2059"
"17285",2054,"CEBR","Runoff",393,"annual_avg_wc","2020-2059"
"17286",2054,"CEBR","Rain",476.4,"annual_avg_wc","2020-2059"
"17287",2054,"CEBR","Accumulated SWE",131.1,"annual_avg_wc","2020-2059"
"17288",2054,"CEBR","PET",459.9,"annual_avg_wc","2020-2059"
"17289",2054,"CEBR","Deficit",70.9,"annual_avg_wc","2020-2059"
"17290",2054,"CEBR","AET",388.8,"annual_avg_wc","2020-2059"
"17291",2054,"COLM","Soil Water",17.5698630136986,"annual_avg_wc","2020-2059"
"17292",2054,"COLM","Runoff",0,"annual_avg_wc","2020-2059"
"17293",2054,"COLM","Rain",306.5,"annual_avg_wc","2020-2059"
"17294",2054,"COLM","Accumulated SWE",4.9,"annual_avg_wc","2020-2059"
"17295",2054,"COLM","PET",944.1,"annual_avg_wc","2020-2059"
"17296",2054,"COLM","Deficit",646.1,"annual_avg_wc","2020-2059"
"17297",2054,"COLM","AET",296.6,"annual_avg_wc","2020-2059"
"17298",2054,"CURE","Soil Water",14.5556164383562,"annual_avg_wc","2020-2059"
"17299",2054,"CURE","Runoff",14.7,"annual_avg_wc","2020-2059"
"17300",2054,"CURE","Rain",271.6,"annual_avg_wc","2020-2059"
"17301",2054,"CURE","Accumulated SWE",15.2,"annual_avg_wc","2020-2059"
"17302",2054,"CURE","PET",679.3,"annual_avg_wc","2020-2059"
"17303",2054,"CURE","Deficit",400.2,"annual_avg_wc","2020-2059"
"17304",2054,"CURE","AET",279.1,"annual_avg_wc","2020-2059"
"17305",2054,"DINO","Soil Water",30.3879452054795,"annual_avg_wc","2020-2059"
"17306",2054,"DINO","Runoff",50.6,"annual_avg_wc","2020-2059"
"17307",2054,"DINO","Rain",324,"annual_avg_wc","2020-2059"
"17308",2054,"DINO","Accumulated SWE",41.1,"annual_avg_wc","2020-2059"
"17309",2054,"DINO","PET",777.8,"annual_avg_wc","2020-2059"
"17310",2054,"DINO","Deficit",466.5,"annual_avg_wc","2020-2059"
"17311",2054,"DINO","AET",311.2,"annual_avg_wc","2020-2059"
"17312",2054,"FOBU","Soil Water",164.440821917808,"annual_avg_wc","2020-2059"
"17313",2054,"FOBU","Runoff",0,"annual_avg_wc","2020-2059"
"17314",2054,"FOBU","Rain",269.5,"annual_avg_wc","2020-2059"
"17315",2054,"FOBU","Accumulated SWE",26.9,"annual_avg_wc","2020-2059"
"17316",2054,"FOBU","PET",621.3,"annual_avg_wc","2020-2059"
"17317",2054,"FOBU","Deficit",214.9,"annual_avg_wc","2020-2059"
"17318",2054,"FOBU","AET",405.3,"annual_avg_wc","2020-2059"
"17319",2054,"GOSP","Soil Water",43.318904109589,"annual_avg_wc","2020-2059"
"17320",2054,"GOSP","Runoff",149.6,"annual_avg_wc","2020-2059"
"17321",2054,"GOSP","Rain",417.7,"annual_avg_wc","2020-2059"
"17322",2054,"GOSP","Accumulated SWE",11.8,"annual_avg_wc","2020-2059"
"17323",2054,"GOSP","PET",836.3,"annual_avg_wc","2020-2059"
"17324",2054,"GOSP","Deficit",498.8,"annual_avg_wc","2020-2059"
"17325",2054,"GOSP","AET",336,"annual_avg_wc","2020-2059"
"17326",2054,"HOVE","Soil Water",28.9624657534247,"annual_avg_wc","2020-2059"
"17327",2054,"HOVE","Runoff",0,"annual_avg_wc","2020-2059"
"17328",2054,"HOVE","Rain",307.2,"annual_avg_wc","2020-2059"
"17329",2054,"HOVE","Accumulated SWE",3.6,"annual_avg_wc","2020-2059"
"17330",2054,"HOVE","PET",959.2,"annual_avg_wc","2020-2059"
"17331",2054,"HOVE","Deficit",655.7,"annual_avg_wc","2020-2059"
"17332",2054,"HOVE","AET",304,"annual_avg_wc","2020-2059"
"17333",2054,"NABR","Soil Water",17.8512328767123,"annual_avg_wc","2020-2059"
"17334",2054,"NABR","Runoff",0,"annual_avg_wc","2020-2059"
"17335",2054,"NABR","Rain",355.5,"annual_avg_wc","2020-2059"
"17336",2054,"NABR","Accumulated SWE",6.3,"annual_avg_wc","2020-2059"
"17337",2054,"NABR","PET",919.7,"annual_avg_wc","2020-2059"
"17338",2054,"NABR","Deficit",574.5,"annual_avg_wc","2020-2059"
"17339",2054,"NABR","AET",343.8,"annual_avg_wc","2020-2059"
"17340",2054,"PISP","Soil Water",17.9013698630137,"annual_avg_wc","2020-2059"
"17341",2054,"PISP","Runoff",0,"annual_avg_wc","2020-2059"
"17342",2054,"PISP","Rain",285.7,"annual_avg_wc","2020-2059"
"17343",2054,"PISP","Accumulated SWE",0.4,"annual_avg_wc","2020-2059"
"17344",2054,"PISP","PET",1013.7,"annual_avg_wc","2020-2059"
"17345",2054,"PISP","Deficit",724.4,"annual_avg_wc","2020-2059"
"17346",2054,"PISP","AET",287.5,"annual_avg_wc","2020-2059"
"17347",2054,"TICA","Soil Water",115.282191780822,"annual_avg_wc","2020-2059"
"17348",2054,"TICA","Runoff",564.6,"annual_avg_wc","2020-2059"
"17349",2054,"TICA","Rain",752,"annual_avg_wc","2020-2059"
"17350",2054,"TICA","Accumulated SWE",166.3,"annual_avg_wc","2020-2059"
"17351",2054,"TICA","PET",594.9,"annual_avg_wc","2020-2059"
"17352",2054,"TICA","Deficit",140.2,"annual_avg_wc","2020-2059"
"17353",2054,"TICA","AET",455.1,"annual_avg_wc","2020-2059"
"17354",2054,"ZION","Soil Water",21.7564383561644,"annual_avg_wc","2020-2059"
"17355",2054,"ZION","Runoff",118.1,"annual_avg_wc","2020-2059"
"17356",2054,"ZION","Rain",464.4,"annual_avg_wc","2020-2059"
"17357",2054,"ZION","Accumulated SWE",5.5,"annual_avg_wc","2020-2059"
"17358",2054,"ZION","PET",849,"annual_avg_wc","2020-2059"
"17359",2054,"ZION","Deficit",472.6,"annual_avg_wc","2020-2059"
"17360",2054,"ZION","AET",375,"annual_avg_wc","2020-2059"
"17361",2055,"ARCH","Soil Water",3.07095890410959,"annual_avg_wc","2020-2059"
"17362",2055,"ARCH","Runoff",2.2,"annual_avg_wc","2020-2059"
"17363",2055,"ARCH","Rain",173.8,"annual_avg_wc","2020-2059"
"17364",2055,"ARCH","Accumulated SWE",0.6,"annual_avg_wc","2020-2059"
"17365",2055,"ARCH","PET",1039.6,"annual_avg_wc","2020-2059"
"17366",2055,"ARCH","Deficit",854.1,"annual_avg_wc","2020-2059"
"17367",2055,"ARCH","AET",184.1,"annual_avg_wc","2020-2059"
"17368",2055,"BLCA","Soil Water",63.4676712328767,"annual_avg_wc","2020-2059"
"17369",2055,"BLCA","Runoff",72.3,"annual_avg_wc","2020-2059"
"17370",2055,"BLCA","Rain",435.3,"annual_avg_wc","2020-2059"
"17371",2055,"BLCA","Accumulated SWE",28,"annual_avg_wc","2020-2059"
"17372",2055,"BLCA","PET",722.6,"annual_avg_wc","2020-2059"
"17373",2055,"BLCA","Deficit",331.8,"annual_avg_wc","2020-2059"
"17374",2055,"BLCA","AET",390,"annual_avg_wc","2020-2059"
"17375",2055,"BRCA","Soil Water",19.0205479452055,"annual_avg_wc","2020-2059"
"17376",2055,"BRCA","Runoff",74.4,"annual_avg_wc","2020-2059"
"17377",2055,"BRCA","Rain",222.9,"annual_avg_wc","2020-2059"
"17378",2055,"BRCA","Accumulated SWE",7.3,"annual_avg_wc","2020-2059"
"17379",2055,"BRCA","PET",749.5,"annual_avg_wc","2020-2059"
"17380",2055,"BRCA","Deficit",519.3,"annual_avg_wc","2020-2059"
"17381",2055,"BRCA","AET",229,"annual_avg_wc","2020-2059"
"17382",2055,"CANY","Soil Water",2.95452054794521,"annual_avg_wc","2020-2059"
"17383",2055,"CANY","Runoff",26.8,"annual_avg_wc","2020-2059"
"17384",2055,"CANY","Rain",220.1,"annual_avg_wc","2020-2059"
"17385",2055,"CANY","Accumulated SWE",4,"annual_avg_wc","2020-2059"
"17386",2055,"CANY","PET",988.4,"annual_avg_wc","2020-2059"
"17387",2055,"CANY","Deficit",788.7,"annual_avg_wc","2020-2059"
"17388",2055,"CANY","AET",199.6,"annual_avg_wc","2020-2059"
"17389",2055,"CARE","Soil Water",14.2372602739726,"annual_avg_wc","2020-2059"
"17390",2055,"CARE","Runoff",0,"annual_avg_wc","2020-2059"
"17391",2055,"CARE","Rain",192.9,"annual_avg_wc","2020-2059"
"17392",2055,"CARE","Accumulated SWE",6.8,"annual_avg_wc","2020-2059"
"17393",2055,"CARE","PET",817.9,"annual_avg_wc","2020-2059"
"17394",2055,"CARE","Deficit",619.8,"annual_avg_wc","2020-2059"
"17395",2055,"CARE","AET",198.8,"annual_avg_wc","2020-2059"
"17396",2055,"CEBR","Soil Water",168.168493150685,"annual_avg_wc","2020-2059"
"17397",2055,"CEBR","Runoff",442.2,"annual_avg_wc","2020-2059"
"17398",2055,"CEBR","Rain",293.5,"annual_avg_wc","2020-2059"
"17399",2055,"CEBR","Accumulated SWE",128.5,"annual_avg_wc","2020-2059"
"17400",2055,"CEBR","PET",499.4,"annual_avg_wc","2020-2059"
"17401",2055,"CEBR","Deficit",158.7,"annual_avg_wc","2020-2059"
"17402",2055,"CEBR","AET",341.5,"annual_avg_wc","2020-2059"
"17403",2055,"COLM","Soil Water",16.2049315068493,"annual_avg_wc","2020-2059"
"17404",2055,"COLM","Runoff",0,"annual_avg_wc","2020-2059"
"17405",2055,"COLM","Rain",202.8,"annual_avg_wc","2020-2059"
"17406",2055,"COLM","Accumulated SWE",4.7,"annual_avg_wc","2020-2059"
"17407",2055,"COLM","PET",967.3,"annual_avg_wc","2020-2059"
"17408",2055,"COLM","Deficit",724.2,"annual_avg_wc","2020-2059"
"17409",2055,"COLM","AET",241.6,"annual_avg_wc","2020-2059"
"17410",2055,"CURE","Soil Water",10.4605479452055,"annual_avg_wc","2020-2059"
"17411",2055,"CURE","Runoff",55.9,"annual_avg_wc","2020-2059"
"17412",2055,"CURE","Rain",190.4,"annual_avg_wc","2020-2059"
"17413",2055,"CURE","Accumulated SWE",27.3,"annual_avg_wc","2020-2059"
"17414",2055,"CURE","PET",686,"annual_avg_wc","2020-2059"
"17415",2055,"CURE","Deficit",484.6,"annual_avg_wc","2020-2059"
"17416",2055,"CURE","AET",200.6,"annual_avg_wc","2020-2059"
"17417",2055,"DINO","Soil Water",28.9632876712329,"annual_avg_wc","2020-2059"
"17418",2055,"DINO","Runoff",32.3,"annual_avg_wc","2020-2059"
"17419",2055,"DINO","Rain",259.3,"annual_avg_wc","2020-2059"
